============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(4,07 MeV) ==> Silicon( 68.1 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,2716862E+07   6820019E-01  ,3223E+06  ,8979E+04   ,8984657  ,4388443  ,0132359
T    2  1 ,2823088E+07   6820005E-01  ,3082E+06 -,5081E+04   ,9053172  ,4247337 -,0014716
T    3  1 ,2797337E+07   6820011E-01  ,3164E+06  ,2256E+05   ,9103352  ,4116736  ,0425983
T    4  1 ,2732353E+07   6820019E-01  ,2850E+06  ,9213E+04   ,9242057  ,3804147  ,0335923
T    5  1 ,2741506E+07   6820015E-01  ,3160E+06  ,1133E+05   ,8931482  ,4496727  ,0089920
T    6  1 ,2620825E+07   6820017E-01  ,2852E+06  ,5065E+05   ,8914157 -,0412478  ,4513055
T    7  1 ,2752370E+07   6820013E-01  ,3215E+06  ,2085E+04   ,8972300  ,4399235 -,0380208
T    8  1 ,2767206E+07   6820018E-01  ,3268E+06 -,5349E+04   ,8930152  ,4488721 -,0322127
T    9  1 ,2801608E+07   6820006E-01  ,2930E+06 -,7775E+03   ,9291994  ,3694120 -,0111040
T   10  1 ,2742482E+07   6820013E-01  ,2983E+06 -,7861E+04   ,9277894  ,3724410 -,0222359
T   11  1 ,2746316E+07   6820021E-01  ,3230E+06 -,1867E+04   ,8764984  ,4780486 -,0567461
T   12  1 ,2742734E+07   6820002E-01  ,3126E+06  ,6619E+04   ,9003705  ,4346338  ,0206519
T   13  1 ,2795004E+07   6820013E-01  ,2942E+06  ,4388E+04   ,9135942  ,4065614  ,0073123
T   14  1 ,2751498E+07   6820012E-01  ,3052E+06  ,1732E+05   ,9334737  ,3269392  ,1474367
T   15  1 ,2707585E+07   6820006E-01  ,3269E+06  ,2936E+04   ,8784651  ,4773715  ,0203858
T   16  1 ,2666726E+07   6820021E-01  ,3301E+06  ,2257E+05   ,9176160  ,3971016  ,0170660
T   17  1 ,2699554E+07   6820017E-01  ,3136E+06  ,2196E+05   ,9045382  ,4236588  ,0482060
T   18  1 ,2763132E+07   6820024E-01  ,3184E+06  ,2225E+04   ,9178894  ,3967377  ,0088424
T   19  1 ,2725456E+07   6820021E-01  ,3101E+06  ,1504E+04   ,8967949  ,4414185 -,0301439
T   20  1 ,2702506E+07   6820021E-01  ,3429E+06  ,4550E+04   ,8854590  ,4647011 -,0039168
T   21  1 ,2686123E+07   6820022E-01  ,3032E+06  ,1986E+05   ,9241232  ,3731542  ,0821715
T   22  1 ,2733441E+07   6820006E-01  ,3172E+06  ,4141E+04   ,9132963  ,4070581  ,0139126
T   23  1 ,2683878E+07   6820018E-01  ,3563E+06  ,4167E+04   ,8721343  ,4889812 -,0167097
T   24  1 ,2735724E+07   6820022E-01  ,3261E+06 -,4220E+04   ,9076259  ,4197157  ,0073399
T   25  1 ,2679839E+07   6820015E-01  ,3665E+06 -,4872E+04   ,8233130  ,5650074 -,0540592
T   26  1 ,2711876E+07   6820009E-01  ,3242E+06  ,6396E+03   ,9002380  ,4352112  ,0127594
T   27  1 ,2685346E+07   6820004E-01  ,3312E+06 -,1050E+05   ,8917103  ,4522039 -,0190875
T   28  1 ,2681334E+07   6820001E-01  ,3397E+06  ,2404E+05   ,8897437  ,4525901  ,0593160
T   29  1 ,2729142E+07   6820022E-01  ,3124E+06  ,1502E+05   ,9204479  ,3847015  ,0691404
T   30  1 ,2729778E+07   6820008E-01  ,3121E+06 -,1101E+04   ,9139522  ,4054960 -,0162615
T   31  1 ,2740288E+07   6820010E-01  ,3069E+06 -,2457E+05   ,9108334  ,4061942 -,0734086
T   32  1 ,2693711E+07   6820014E-01  ,3324E+06  ,6024E+04   ,8839406  ,4675689 -,0053303
T   33  1 ,2712566E+07   6820006E-01  ,3306E+06  ,1436E+05   ,8926011  ,4508428  ,0019871
T   34  1 ,2627665E+07   6820021E-01  ,3388E+06  ,5374E+04   ,8854012  ,4635903  ,0338918
T   35  1 ,2734596E+07   6820023E-01  ,3626E+06 -,2472E+05   ,8513912  ,5198847 -,0696630
T   36  1 ,2742918E+07   6820014E-01  ,3211E+06  ,1728E+05   ,8997873  ,4344261  ,0407043
T   37  1 ,2713105E+07   6820003E-01  ,3094E+06  ,2427E+05   ,9110912  ,4064847  ,0684323
T   38  1 ,2733268E+07   6820013E-01  ,3117E+06 -,5268E+04   ,9069218  ,4212776 -,0042376
T   39  1 ,2679325E+07   6820025E-01  ,3190E+06  ,1089E+04   ,9178682  ,3967947 -,0084823
T   40  1 ,2654656E+07   6820008E-01  ,3188E+06 -,1255E+05   ,9121670  ,4097627 -,0067750
T   41  1 ,2675914E+07   6820023E-01  ,3291E+06  ,5378E+04   ,9008620  ,4337838  ,0167119
T   42  1 ,2738760E+07   6820023E-01  ,3155E+06  ,1451E+04   ,9183755  ,3952101 -,0198847
T   43  1 ,2719955E+07   6820007E-01  ,3151E+06 -,2236E+04   ,9119761  ,4102208 -,0043111
T   44  1 ,2711993E+07   6820013E-01  ,3198E+06 -,9404E+04   ,8971694  ,4415993 -,0087852
T   45  1 ,2728747E+07   6820010E-01  ,3016E+06  ,5558E+04   ,9322342  ,3576119  ,0552559
T   46  1 ,2786159E+07   6820007E-01  ,3275E+06  ,1755E+05   ,9090071  ,4116540  ,0651696
T   47  1 ,2800556E+07   6820016E-01  ,3142E+06 -,3352E+04   ,9099584  ,4099735 -,0624287
T   48  1 ,2743041E+07   6820022E-01  ,3236E+06  ,3108E+04   ,8958716  ,4437559  ,0222439
T   49  1 ,2754096E+07   6820000E-01  ,3232E+06 -,7677E+04   ,9026425  ,4297810 -,0229085
T   50  1 ,2723074E+07   6820019E-01  ,3094E+06  ,2227E+05   ,9169949  ,3959393  ,0485022
T   51  1 ,2719272E+07   6820024E-01  ,3101E+06  ,1766E+05   ,9170240  ,3966147  ,0419974
T   52  1 ,2612432E+07   6820020E-01  ,3389E+06 -,1712E+05   ,8863542  ,4603095 -,0499139
T   53  1 ,2718699E+07   6820024E-01  ,3056E+06  ,4925E+04   ,9161312  ,4004433  ,0186759
T   54  1 ,2675747E+07   6820020E-01  ,3099E+06  ,3880E+04   ,9010826  ,4336397  ,0025871
T   55  1 ,2715621E+07   6820022E-01  ,3237E+06  ,8914E+04   ,9009212  ,4335933  ,0183791
T   56  1 ,2619363E+07   6820002E-01  ,3241E+06  ,6134E+04   ,8840094  ,4673310  ,0113630
T   57  1 ,2645658E+07   6820001E-01  ,3338E+06  ,3995E+05   ,8657937  ,4630266  ,1897567
T   58  1 ,2700164E+07   6820021E-01  ,3148E+06  ,1006E+05   ,9054178  ,4236304  ,0274954
T   59  1 ,2686752E+07   6820005E-01  ,3263E+06  ,3588E+04   ,9104782  ,4134014  ,0113487
T   60  1 ,2733283E+07   6820000E-01  ,3092E+06 -,3017E+04   ,9195232  ,3930187  ,0036636
T   61  1 ,2736441E+07   6820009E-01  ,3391E+06 -,5981E+04   ,8801295  ,4745331 -,0138009
T   62  1 ,2736463E+07   6820016E-01  ,3275E+06 -,1142E+05   ,9083717  ,4177198  ,0192598
T   63  1 ,2678469E+07   6820017E-01  ,3181E+06  ,1909E+04   ,9057326  ,4230514  ,0259987
T   64  1 ,2742963E+07   6820023E-01  ,3275E+06 -,8723E+04   ,8762459  ,4816374 -,0147826
T   65  1 ,2678564E+07   6820002E-01  ,3443E+06  ,4446E+04   ,8929823  ,4500471  ,0063366
T   66  1 ,2791004E+07   6820001E-01  ,3034E+06 -,1023E+05   ,9193394  ,3921984 -,0315518
T   67  1 ,2742582E+07   6820015E-01  ,3207E+06 -,8792E+04   ,9136422  ,4062872 -,0137331
T   68  1 ,2775320E+07   6820001E-01  ,3321E+06 -,2155E+05   ,8885341  ,4581310 -,0249630
T   69  1 ,2659443E+07   6820008E-01  ,3278E+06  ,1895E+05   ,8941558  ,4461134  ,0383190
T   70  1 ,2746721E+07   6820000E-01  ,3139E+06 -,9291E+04   ,9085952  ,4166981 -,0285928
T   71  1 ,2737088E+07   6820022E-01  ,3113E+06 -,2341E+05   ,9168628  ,3955157 -,0541281
T   72  1 ,2793977E+07   6820017E-01  ,3259E+06  ,1087E+04   ,8915439  ,4506423  ,0455091
T   73  1 ,2740756E+07   6820021E-01  ,3211E+06  ,6751E+04   ,9064127  ,4214873  ,0276488
T   74  1 ,2728502E+07   6820006E-01  ,3179E+06 -,3470E+04   ,9111005  ,4113047  ,0269133
T   75  1 ,2724471E+07   6820015E-01  ,3134E+06 -,8819E+03   ,9167755  ,3990178 -,0175354
T   76  1 ,2751866E+07   6820016E-01  ,3255E+06 -,1371E+05   ,8939500  ,4467400 -,0357314
T   77  1 ,2694257E+07   6820017E-01  ,3078E+06 -,2035E+05   ,9084412  ,4132650 -,0628222
T   78  1 ,2659824E+07   6820019E-01  ,3204E+06 -,1100E+04   ,8967552  ,4425237  ,0016940
T   79  1 ,2796943E+07   6820002E-01  ,3223E+06 -,1524E+05   ,8981217  ,4395776 -,0122035
T   80  1 ,2733755E+07   6820014E-01  ,3145E+06 -,3440E+04   ,8939220  ,4477557  ,0204529
T   81  1 ,2716950E+07   6820000E-01  ,3263E+06 -,1402E+05   ,8970658  ,4416042 -,0160825
T   82  1 ,2789552E+07   6820017E-01  ,3199E+06  ,4712E+04   ,8912199  ,4525764  ,0300284
T   83  1 ,2736345E+07   6820014E-01  ,2908E+06  ,3591E+04   ,9286751  ,3705592  ,0157580
T   84  1 ,2794040E+07   6820009E-01  ,3126E+06 -,1635E+05   ,9061167  ,4215084 -,0358218
T   85  1 ,2758467E+07   6820016E-01  ,3203E+06 -,1208E+05   ,9000454  ,4337375 -,0423100
T   86  1 ,2737615E+07   6820003E-01  ,2981E+06  ,9535E+04   ,9239521  ,3813375  ,0299057
T   87  1 ,2775079E+07   6820018E-01  ,3207E+06  ,1379E+05   ,9038649  ,4271321  ,0242150
T   88  1 ,2765256E+07   6820014E-01  ,3167E+06 -,2438E+05   ,9131702  ,4047816 -,0476657
T   89  1 ,2817654E+07   6820008E-01  ,2603E+06 -,1943E+05   ,9468370  ,3178278 -,0498508
T   90  1 ,2754530E+07   6820020E-01  ,3012E+06 -,3848E+05   ,9138002  ,3988889 -,0765297
T   91  1 ,2750322E+07   6820021E-01  ,3139E+06 -,6424E+03   ,8995257  ,4360914  ,0260337
T   92  1 ,2756731E+07   6820020E-01  ,3025E+06 -,9249E+04   ,9268833  ,3751463 -,0123519
T   93  1 ,2674209E+07   6820010E-01  ,3446E+06 -,4847E+04   ,8852307  ,4649482 -,0137756
T   94  1 ,2743352E+07   6820021E-01  ,3218E+06 -,2102E+05   ,9092810  ,4126630 -,0540118
T   95  1 ,2737733E+07   6820019E-01  ,3373E+06 -,1485E+04   ,9038728  ,4273021 -,0206594
T   96  1 ,2723744E+07   6820006E-01  ,3271E+06  ,4305E+03   ,9012059  ,4333164 -,0080550
T   97  1 ,2730672E+07   6820021E-01  ,3281E+06 -,1067E+05   ,8931171  ,4498223 -,0012952
T   98  1 ,2791769E+07   6820015E-01  ,2871E+06  ,6031E+03   ,9350380  ,3544221 -,0094317
T   99  1 ,2712838E+07   6820014E-01  ,3235E+06  ,5778E+04   ,9031181  ,4286486  ,0252620
T  100  1 ,2778929E+07   6820005E-01  ,2752E+06 -,7012E+04   ,9279439  ,3720949 -,0215746
T  101  1 ,2842388E+07   6820017E-01  ,2607E+06  ,2694E+05   ,9360222  ,3434822  ,0766964
T  102  1 ,2650619E+07   6820010E-01  ,3463E+06  ,5250E+04   ,8894419  ,4570450  ,0017150
T  103  1 ,2788273E+07   6820017E-01  ,3247E+06  ,5041E+04   ,8877127  ,4603609  ,0058307
T  104  1 ,2698291E+07   6820023E-01  ,3375E+06  ,2450E+04   ,8930581  ,4499410  ,0006252
T  105  1 ,2714193E+07   6820006E-01  ,3150E+06 -,4114E+04   ,8877140  ,4597990  ,0234267
T  106  1 ,2779784E+07   6820025E-01  ,2820E+06  ,3717E+05   ,9457360  ,2960772  ,1338718
T  107  1 ,2691638E+07   6820022E-01  ,3228E+06 -,5896E+04   ,8922704  ,4508200 -,0247949
T  108  1 ,2589187E+07   6820003E-01  ,3405E+06 -,1873E+05   ,8879545  ,4581759 -,0401443
T  109  1 ,2687736E+07   6820015E-01  ,2947E+06 -,9708E+04   ,9348628  ,3515861 -,0491799
