============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(4,07 MeV) ==> Silicon( 66.1 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,2929791E+07   6620024E-01 -,7561E+04 -,4007E+04   ,9988258 -,0224214 -,0429464
T    2  1 ,2966837E+07   6620016E-01  ,2079E+05 -,5830E+04   ,9994030  ,0109540 -,0327662
T    3  1 ,2903354E+07   6620019E-01 -,6217E+04  ,1778E+04   ,9996130 -,0167903  ,0221814
T    4  1 ,2911056E+07   6620005E-01  ,7694E+04 -,3299E+04   ,9998976  ,0087993  ,0112829
T    5  1 ,2902951E+07   6620024E-01 -,1208E+05  ,1131E+05   ,9989199 -,0464592 -,0007018
T    6  1 ,2916133E+07   6620012E-01  ,7098E+04  ,4018E+04   ,9996412  ,0267174 -,0019177
T    7  1 ,2906956E+07   6620008E-01  ,1045E+05 -,3909E+04   ,9995990  ,0276970 -,0058860
T    8  1 ,2942524E+07   6620025E-01  ,1701E+05 -,5205E+04   ,9974516  ,0703772 -,0117219
T    9  1 ,2897495E+07   6620023E-01 -,2069E+05 -,2093E+04   ,9969190 -,0681179 -,0388900
T   10  1 ,2927451E+07   6620020E-01  ,1603E+03  ,1644E+04   ,9995899  ,0230046  ,0170509
T   11  1 ,2865483E+07   6620025E-01  ,6515E+04  ,1748E+05   ,9947565  ,0556191  ,0858253
T   12  1 ,2909500E+07   6620022E-01 -,1226E+05 -,1599E+05   ,9991180 -,0154885 -,0390287
T   13  1 ,2915053E+07   6620010E-01 -,5075E+04  ,7260E+04   ,9996920 -,0033915  ,0245839
T   14  1 ,2914003E+07   6620018E-01  ,1211E+05 -,6185E+04   ,9987450  ,0389055 -,0315387
T   15  1 ,2815429E+07   6620020E-01  ,7396E+03  ,1031E+04   ,9994376 -,0182212  ,0281526
T   16  1 ,2952085E+07   6620014E-01  ,1333E+05 -,1128E+04   ,9998870  ,0092581 -,0118434
T   17  1 ,2880536E+07   6620008E-01 -,1531E+05 -,8073E+04   ,9995051 -,0233679 -,0210571
T   18  1 ,2910075E+07   6620012E-01 -,1016E+05 -,1045E+05   ,9986100 -,0457461 -,0261804
T   19  1 ,2949490E+07   6620020E-01  ,1152E+05  ,1344E+05   ,9983035  ,0421910  ,0401256
T   20  1 ,2907751E+07   6620020E-01 -,8159E+04  ,1062E+05   ,9984814 -,0308282  ,0456571
T   21  1 ,2942976E+07   6620011E-01  ,8058E+04 -,6778E+04   ,9970688  ,0757849 -,0105059
T   22  1 ,2857602E+07   6620021E-01  ,6471E+02 -,3293E+04   ,9996777 -,0250141  ,0043254
T   23  1 ,2877748E+07   6620010E-01 -,4102E+04  ,3055E+05   ,9967680  ,0128096  ,0793068
T   24  1 ,2854035E+07   6620003E-01  ,1892E+04  ,8241E+04   ,9999337  ,0103102  ,0051281
T   25  1 ,2951583E+07   6620003E-01 -,1926E+03 -,3881E+04   ,9999154  ,0118885 -,0052732
T   26  1 ,2962363E+07   6620008E-01  ,1570E+05 -,1413E+05   ,9992428  ,0045016 -,0386466
T   27  1 ,2886039E+07   6620010E-01  ,1187E+03 -,1641E+04   ,9996921  ,0243760 -,0046452
T   28  1 ,2943513E+07   6620010E-01 -,1687E+05 -,1021E+05   ,9990318 -,0434051 -,0071805
T   29  1 ,2821395E+07   6620020E-01  ,1595E+05  ,4880E+04   ,9928724  ,1162101  ,0264497
T   30  1 ,2855519E+07   6620000E-01  ,1582E+05  ,1821E+03   ,9989139  ,0459889 -,0074880
