# Fri Mar 28 11:00:49 2025
# Output created from within /home/haue/repositories/Masters/simdata with the following command
# Angles -s ../setup/setup.json -t ../setup/target.json -i 41 -m ../setup/matcher.json -n 1000 -dU3 
# Setup:                         ../setup/setup.json
# Target:                        ../setup/target.json
# Implantation depth:            41 nm in target of thickness 142.033 nm
# Nr. of max iterations:         1000
# Matcher:                       ../setup/matcher.json
# Target center=                 (0, 0, -0.3)
# Origin: Center of implantation=(0, 0, -0.30003)
# Origo: Center of target=       (0, 0, -0.30003)
# Solid angles of pixels of U3
# Max solid angle is  0.00527726
# 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	
#0.00260377	0.00279654	0.00298173	0.00315253	0.00330164	0.00342185	0.00350679	0.00355163	0.00355373	0.00351294	0.00343171	0.00331465	0.00316803	0.002999	0.00281489	0	 1
#0.00279712	0.00301498	0.0032255	0.0034207	0.00359192	0.0037305	0.00382871	0.00388065	0.00388308	0.00383583	0.00374188	0.00360689	0.00343846	0.0032452	0.00303579	0	 2
#0.00298303	0.00322624	0.00346254	0.00368277	0.00387681	0.00403445	0.00414648	0.00420585	0.00420862	0.00415462	0.00404742	0.00389381	0.00370286	0.00348471	0.00324955	0	 3
#0.00315467	0.00342233	0.00368369	0.0039284	0.0041449	0.0043214	0.00444716	0.00451391	0.00451703	0.0044563	0.00433594	0.00416391	0.00395077	0.00370828	0.00344805	0	 4
#0.00330471	0.00359457	0.00387882	0.00414602	0.00438327	0.00457727	0.00471582	0.00478946	0.0047929	0.0047259	0.00459328	0.00440415	0.0041705	0.00390562	0.00362249	0	 5
#0.00342593	0.00373427	0.00403767	0.0043238	0.00457859	0.00478744	0.00493686	0.00501638	0.0050201	0.00494775	0.00480469	0.00460104	0.00435006	0.00406633	0.00376402	0	 6
#0.00351189	0.00383362	0.00415098	0.00445094	0.0047186	0.00493837	0.00509581	0.00517966	0.00518358	0.00510728	0.00495654	0.00474221	0.00447851	0.00418099	0.00386472	0	 7
#0.00355771	0.00388669	0.0042116	0.00451908	0.00479374	0.00501946	0.00518128	0.0052675	0.00527154	0.00519308	0.00503813	0.00481798	0.00454735	0.00424235	0.0039185	0	 8
#0.00356068	0.00389013	0.00421553	0.0045235	0.00479862	0.00502473	0.00518684	0.00527321	0.00527726	0.00519866	0.00504343	0.0048229	0.00455182	0.00424633	0.00392199	0	 9
#0.00352062	0.00384373	0.00416251	0.0044639	0.00473289	0.00495378	0.00511205	0.00519635	0.00520029	0.00512359	0.00497204	0.00475661	0.0044916	0.00419267	0.00387495	0	 10
#0.00343991	0.0037504	0.00405606	0.00434441	0.00460127	0.00481187	0.00496258	0.00504279	0.00504654	0.00497356	0.00482927	0.00462391	0.00437089	0.00408493	0.00378038	0	 11
#0.00332316	0.0036158	0.00390292	0.00417297	0.00441284	0.00460906	0.00474923	0.00482374	0.00482723	0.00475943	0.00462525	0.00443395	0.00419772	0.00393	0.003644	0	 12
#0.00317665	0.00344751	0.00371217	0.00396011	0.00417958	0.00435858	0.00448617	0.0045539	0.00455707	0.00449545	0.00437334	0.00419886	0.00398278	0.00373707	0.00347355	0	 13
#0.00300752	0.00325416	0.00349397	0.00371761	0.00391477	0.00407503	0.00418897	0.00424935	0.00425217	0.00419724	0.00408822	0.00393206	0.00373802	0.00351648	0.00327781	0	 14
#0.00282315	0.00304449	0.00325853	0.00345715	0.00363147	0.00377263	0.00387271	0.00392566	0.00392813	0.00387997	0.00378423	0.00364671	0.00347522	0.00327857	0.00306564	0	 15
#0.00263045	0.0028266	0.00301519	0.00318927	0.00334133	0.00346399	0.00355069	0.00359647	0.00359861	0.00355697	0.00347404	0.0033546	0.00320506	0.00303279	0.00284528	0	 16
#Angle distribution of uniform hits over the detector accounted for solid angle ofU3
# FI	BI	Angle
1	1	0.669547	493
1	1	0.673896	493
1	1	0.684242	493
1	1	0.637769	493
1	1	0.668829	493
1	1	0.642062	493
1	1	0.658869	493
1	1	0.674473	493
1	1	0.681129	493
1	1	0.662226	493
1	1	0.661472	493
1	1	0.678873	493
1	1	0.669484	493
1	1	0.683239	493
1	1	0.661482	493
1	1	0.687993	493
1	1	0.649649	493
1	1	0.67302	493
1	1	0.638572	493
1	1	0.644197	493
1	1	0.669811	493
1	1	0.664568	493
1	1	0.66402	493
1	1	0.670306	493
1	1	0.673714	493
1	1	0.66307	493
1	1	0.653268	493
1	1	0.663076	493
1	1	0.664657	493
1	1	0.67537	493
1	1	0.660419	493
1	1	0.663986	493
1	1	0.67621	493
1	1	0.660345	493
1	1	0.637696	493
1	1	0.668173	493
1	1	0.664904	493
1	1	0.655848	493
1	1	0.673106	493
1	1	0.64246	493
1	1	0.660575	493
1	1	0.659626	493
1	1	0.680318	493
1	1	0.658099	493
1	1	0.637858	493
1	1	0.665107	493
1	1	0.6798	493
1	1	0.654852	493
1	1	0.647788	493
1	1	0.646069	493
1	1	0.641193	493
1	1	0.653875	493
1	1	0.680291	493
1	1	0.649668	493
1	1	0.653478	493
1	1	0.662704	493
1	1	0.675881	493
1	1	0.649411	493
1	1	0.652846	493
1	1	0.633365	493
1	1	0.659928	493
1	1	0.674078	493
1	1	0.649837	493
1	1	0.677541	493
1	1	0.649031	493
1	1	0.64991	493
1	1	0.680679	493
1	1	0.681311	493
1	1	0.653947	493
1	1	0.677195	493
1	1	0.659571	493
1	1	0.684257	493
1	1	0.647754	493
1	1	0.650488	493
1	1	0.678019	493
1	1	0.645698	493
1	1	0.659488	493
1	1	0.658847	493
1	1	0.675308	493
1	1	0.676464	493
1	1	0.666749	493
1	1	0.649121	493
1	1	0.638375	493
1	1	0.655392	493
1	1	0.672802	493
1	1	0.654031	493
1	1	0.654678	493
1	1	0.675134	493
1	1	0.686402	493
1	1	0.672535	493
1	1	0.690092	493
1	1	0.685232	493
1	1	0.667361	493
1	1	0.673917	493
1	1	0.668787	493
1	1	0.668134	493
1	1	0.66563	493
1	1	0.655721	493
1	1	0.662316	493
1	1	0.663909	493
1	1	0.68119	493
1	1	0.652813	493
1	1	0.633673	493
1	1	0.652203	493
1	1	0.655069	493
1	1	0.640032	493
1	1	0.667885	493
1	1	0.680425	493
1	1	0.649349	493
1	1	0.659583	493
1	1	0.630176	493
1	1	0.679247	493
1	1	0.662991	493
1	1	0.645976	493
1	1	0.628923	493
1	1	0.673813	493
1	1	0.656482	493
1	1	0.641417	493
1	1	0.659308	493
1	1	0.6654	493
1	1	0.664991	493
1	1	0.665026	493
1	1	0.638424	493
1	1	0.661646	493
1	1	0.663918	493
1	1	0.672081	493
1	1	0.6742	493
1	1	0.663211	493
1	1	0.651073	493
1	1	0.639775	493
1	1	0.64697	493
1	1	0.669672	493
1	1	0.660947	493
1	1	0.676086	493
1	1	0.654787	493
1	1	0.654103	493
1	1	0.659213	493
1	1	0.677064	493
1	1	0.662008	493
1	1	0.66055	493
1	1	0.6665	493
1	1	0.654599	493
1	1	0.659082	493
1	1	0.687884	493
1	1	0.686837	493
1	1	0.653887	493
1	1	0.667575	493
1	1	0.64634	493
1	1	0.653118	493
1	1	0.645692	493
1	1	0.642882	493
1	1	0.649001	493
1	1	0.66599	493
1	1	0.668487	493
1	1	0.657356	493
1	1	0.66286	493
1	1	0.666075	493
1	1	0.654408	493
1	1	0.645929	493
1	1	0.681628	493
1	1	0.668858	493
1	1	0.689578	493
1	1	0.662137	493
1	1	0.671756	493
1	1	0.680819	493
1	1	0.660523	493
1	1	0.654861	493
1	1	0.657348	493
1	1	0.674565	493
1	1	0.650652	493
1	1	0.668788	493
1	1	0.663354	493
