# Mon Jun 16 11:22:57 2025
# Output created from within /home/haue/repositories/Masters/setup with the following command
# TDZ -dU3,P3 -i17 --ft=60.0 
# Setup: setup.json
# Target: target.json
# Telescope Tabulation for p implanted 17 nm into [-Carbon-] target of thickness 142.033 nm and traversing U3:P3 telescope.
# Properties of U3:	threshold= 100 keV	fdlF=      0.1 um	ft=         60 um	fdlB=       0.5 um.
# Properties of P3:	threshold= 100 keV	bdlF=       0.5 um	bt=         505 um.
# v	Edep_max	Eparticle_dz_lower	Eparticle_dz_upper	Edep_dz_lower	Eparticle_spurious_lower
0.660864	2683.33	2689.84	2735.45	2507.5	2514.54	
0.629442	2644.55	2650.97	2696.4	2471.08	2478.04	
0.599355	2610.18	2616.53	2661.81	2438.81	2445.68	
0.571551	2580.67	2586.95	2632.1	2411.08	2417.89	
0.547128	2556.42	2562.66	2607.7	2388.3	2395.05	
0.527266	2537.81	2544	2588.96	2370.81	2377.51	
0.513108	2525.12	2531.29	2576.19	2358.88	2365.55	
0.505584	2518.57	2524.72	2569.6	2352.72	2359.38	
0.505232	2518.26	2524.42	2569.29	2352.44	2359.09	
0.512078	2524.21	2530.38	2575.28	2358.03	2364.7	
0.52563	2536.31	2542.51	2587.46	2369.41	2376.11	
0.544987	2554.37	2560.6	2605.63	2386.37	2393.12	
0.569022	2578.08	2584.37	2629.5	2408.66	2415.46	
0.596548	2607.1	2613.45	2658.71	2435.92	2442.79	
0.626458	2641.02	2647.44	2692.85	2467.77	2474.72	
0.657788	2679.39	2685.9	2731.49	2503.8	2510.84	
0.629131	2644.18	2650.79	2696.21	2470.92	2478.07	
0.593707	2604.01	2610.53	2655.78	2433.19	2440.25	
0.559348	2568.36	2574.8	2619.89	2399.7	2406.67	
0.527149	2537.7	2544.07	2589.03	2370.88	2377.77	
0.498452	2512.48	2518.79	2563.64	2347.17	2354	
0.474784	2493.09	2499.36	2544.13	2328.95	2335.73	
0.457707	2479.87	2486.11	2530.82	2316.51	2323.26	
0.448555	2473.04	2479.26	2523.95	2310.08	2316.82	
0.448126	2472.72	2478.95	2523.63	2309.78	2316.52	
0.456457	2478.93	2485.16	2529.87	2315.62	2322.37	
0.472819	2491.54	2497.81	2542.57	2327.48	2334.27	
0.495916	2510.34	2516.65	2561.49	2345.16	2351.99	
0.524196	2535.01	2541.38	2586.32	2368.36	2375.24	
0.556118	2565.17	2571.6	2616.67	2396.7	2403.66	
0.59032	2600.36	2606.87	2652.1	2429.76	2436.8	
0.625682	2640.11	2646.71	2692.11	2467.09	2474.24	
0.598665	2609.42	2616.15	2661.42	2438.47	2445.75	
0.558952	2567.97	2574.6	2619.69	2399.52	2406.7	
0.519867	2531.12	2537.66	2582.59	2364.88	2371.97	
0.482628	2499.38	2505.85	2550.65	2335.05	2342.05	
0.448831	2473.24	2479.66	2524.34	2310.46	2317.4	
0.420433	2453.13	2459.5	2504.1	2291.54	2298.43	
0.399592	2439.41	2445.74	2490.28	2278.62	2285.48	
0.388284	2432.31	2438.63	2483.14	2271.94	2278.78	
0.38775	2431.98	2438.3	2482.81	2271.63	2278.47	
0.398054	2438.43	2444.76	2489.3	2277.7	2284.55	
0.418051	2451.52	2457.88	2502.48	2290.02	2296.91	
0.445813	2471.03	2477.44	2522.11	2308.38	2315.31	
0.479179	2496.6	2503.07	2547.85	2332.43	2339.43	
0.516161	2527.81	2534.35	2579.27	2361.78	2368.85	
0.555125	2564.19	2570.82	2615.88	2395.97	2403.14	
0.594821	2605.22	2611.94	2657.19	2434.52	2441.8	
0.57041	2579.5	2586.38	2631.51	2410.57	2418.01	
0.526262	2536.89	2543.67	2588.62	2370.52	2377.86	
0.482111	2498.96	2505.65	2550.43	2334.86	2342.09	
0.439225	2466.26	2472.86	2517.51	2304.09	2311.24	
0.399409	2439.29	2445.83	2490.37	2278.72	2285.79	
0.365101	2418.52	2425.02	2469.47	2259.17	2266.19	
0.339286	2404.34	2410.79	2455.19	2245.81	2252.8	
0.325003	2397	2403.44	2447.8	2238.9	2245.87	
0.324323	2396.66	2403.1	2447.46	2238.58	2245.55	
0.337355	2403.33	2409.78	2454.17	2244.86	2251.84	
0.36218	2416.86	2423.35	2467.79	2257.6	2264.62	
0.395804	2437	2443.54	2488.07	2276.56	2283.64	
0.435204	2463.39	2469.99	2514.62	2301.39	2308.54	
0.477881	2495.56	2502.24	2547.01	2331.66	2338.89	
0.521972	2533.01	2539.77	2584.71	2366.87	2374.19	
0.566164	2575.18	2582.05	2627.17	2406.52	2413.95	
0.545469	2554.83	2561.89	2606.91	2387.62	2395.27	
0.496979	2511.23	2518.19	2563.02	2346.63	2354.16	
0.447664	2472.38	2479.24	2523.91	2310.09	2317.51	
0.398714	2438.85	2445.62	2490.15	2278.53	2285.85	
0.351989	2411.17	2417.87	2462.29	2252.47	2259.72	
0.310321	2389.84	2396.48	2440.81	2232.38	2239.57	
0.27775	2375.25	2381.86	2426.14	2218.64	2225.8	
0.25912	2367.71	2374.3	2418.54	2211.53	2218.67	
0.258221	2367.36	2373.95	2418.19	2211.21	2218.34	
0.27526	2374.21	2380.82	2425.09	2217.66	2224.81	
0.306697	2388.12	2394.77	2439.09	2230.77	2237.95	
0.34768	2408.82	2415.51	2459.92	2250.26	2257.5	
0.394058	2435.9	2442.67	2487.19	2275.76	2283.08	
0.442888	2468.9	2475.74	2520.4	2306.81	2314.22	
0.492228	2507.26	2514.2	2559.02	2342.9	2350.41	
0.540836	2550.42	2557.47	2602.47	2383.48	2391.11	
0.525043	2535.78	2543.06	2588	2369.98	2377.86	
0.47265	2491.41	2498.57	2543.32	2328.25	2336	
0.418495	2451.82	2458.89	2503.47	2291	2298.64	
0.363519	2417.62	2424.6	2469.04	2258.8	2266.34	
0.309342	2389.37	2396.27	2440.6	2232.19	2239.66	
0.258799	2367.58	2374.43	2418.67	2211.67	2219.07	
0.216857	2352.68	2359.49	2403.67	2197.62	2204.99	
0.19132	2344.97	2351.76	2395.91	2190.36	2197.7	
0.190049	2344.62	2351.4	2395.55	2190.02	2197.36	
0.213524	2351.62	2358.42	2402.6	2196.62	2203.98	
0.254261	2365.84	2372.68	2416.91	2210.02	2217.42	
0.304233	2386.97	2393.87	2438.18	2229.93	2237.39	
0.358208	2414.62	2421.59	2466.01	2255.97	2263.51	
0.413191	2448.27	2455.32	2499.89	2287.65	2295.28	
0.467475	2487.36	2494.51	2539.25	2324.44	2332.18	
0.520067	2531.29	2538.56	2583.48	2365.76	2373.63	
0.510303	2522.66	2530.21	2575.09	2357.94	2366.11	
0.454872	2477.73	2485.16	2529.85	2315.68	2323.72	
0.396802	2437.63	2444.95	2489.47	2277.93	2285.85	
0.336662	2402.96	2410.19	2454.57	2245.28	2253.1	
0.275498	2374.31	2381.46	2425.72	2218.29	2226.02	
0.215356	2352.2	2359.29	2403.46	2197.45	2205.12	
0.160795	2337.08	2344.12	2388.23	2183.19	2190.82	
0.122993	2329.25	2336.27	2380.35	2175.81	2183.41	
0.120948	2328.88	2335.91	2379.99	2175.47	2183.07	
0.156138	2336	2343.04	2387.15	2182.17	2189.79	
0.209723	2350.43	2357.51	2401.67	2195.78	2203.44	
0.269587	2371.88	2379.02	2423.27	2215.99	2223.72	
0.330765	2399.92	2407.14	2451.5	2242.41	2250.22	
0.39106	2434.03	2441.34	2485.85	2274.54	2282.45	
0.449361	2473.63	2481.05	2525.72	2311.82	2319.84	
0.505064	2518.12	2525.66	2570.51	2353.67	2361.82	
0.502222	2515.68	2523.55	2568.4	2351.71	2360.23	
0.445038	2470.46	2478.21	2522.86	2309.16	2317.55	
