# Tue Jul 15 09:51:10 2025
# Output created from within /home/haue/repositories/Masters/build with the following command
# ./angle_effect/SolidAngle -s ../setup/setup.json -t ../setup/target.json -d U5 -E 6000 -i 45.0 
# Setup:               ../setup/setup.json
# Target:              ../setup/target.json
# Source point:        (0, 0, -0.500026)
# Radius of source:    1e-06
# Number of iteraitons:10000000
# Energies (keV):      6000 
# Solid angles of pixels of U5
# 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	
0	0	0	0	0.000305363	0.0030951	0.00370205	0.0038252	0.00393453	0.00384782	0.003834	0.00366687	0.0035123	0.00342182	0.00318306	0.0028865	 # 1
0	0	0	0	0	0.000686124	0.00378122	0.00412554	0.00427508	0.00421853	0.00411926	0.00399736	0.00384028	0.00364048	0.00331124	0.00315667	 # 2
0	0	0	0	0	0	0.00122145	0.00451635	0.0046106	0.00460055	0.00462568	0.00431529	0.0040225	0.00385536	0.0037498	0.00330496	 # 3
0.001846	5.5292e-05	0	0	0	0	0	0.00171782	0.00488203	0.00500393	0.00489963	0.00473878	0.00456159	0.00409664	0.0038805	0.00364802	 # 4
0.003408	0.00260627	0.000245044	0	0	0	0	0	0.0021589	0.00543621	0.0051409	0.00503911	0.00481166	0.00450379	0.00414816	0.0038428	 # 5
0.00350853	0.0037674	0.0035123	0.000531557	0	0	0	0	0	0.00251076	0.00536458	0.00525274	0.00484182	0.00463196	0.00430524	0.00398228	 # 6
0.00347837	0.00387673	0.00417078	0.004118	0.000908549	0	0	0	0	0	0.00272188	0.00539977	0.00501524	0.0048368	0.00431027	0.00408784	 # 7
0.00348968	0.0039383	0.0042889	0.00484811	0.00466841	0.00123779	0	0	0	0	0	0.00258365	0.00514593	0.0049034	0.00450504	0.00411423	 # 8
0.00369577	0.00381389	0.0043178	0.00469731	0.00500896	0.00506927	0.00145644	0	0	0	0	0	0.00207722	0.00487198	0.00446483	0.00418586	 # 9
0.00353241	0.00379253	0.00425874	0.00459175	0.00482297	0.00519242	0.00526154	0.00157708	0	0	0	0	0	0.00156074	0.00422858	0.0041645	 # 10
0.00343565	0.00379504	0.0041092	0.00462065	0.00470108	0.00504288	0.00529044	0.00530427	0.00148409	0	0	0	0	0	0.000927398	0.00353618	 # 11
0.00339166	0.0035412	0.0039295	0.00423989	0.00450002	0.00488203	0.00507304	0.00528039	0.00487701	0.00113097	0	0	0	0	0	0.000517734	 # 12
0.00310641	0.00351733	0.00378499	0.00399485	0.00429644	0.00450504	0.00471742	0.00490465	0.00495366	0.00449248	0.000762779	0	0	0	0	0	 # 13
0.00294179	0.00317804	0.0034168	0.00367441	0.00399988	0.00418209	0.00423487	0.00447991	0.00457542	0.00467469	0.00388678	0.00041469	0	0	0	0	 # 14
0.00279225	0.00289404	0.00331124	0.00352361	0.0037498	0.00383023	0.00399108	0.00411926	0.00415696	0.00424618	0.0041268	0.00306242	0.00014577	0	0	0	 # 15
0.00250699	0.00275832	0.00305865	0.00315793	0.00331878	0.00343188	0.00367818	0.00375734	0.00370582	0.00378876	0.00380635	0.00365304	0.00243536	2.13628e-05	0	0	 # 16
