============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2,99 MeV) ==> Silicon(  54 um) =========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,1742435E+07   5400026E-01 -,8116E+04 -,5421E+04   ,9985830 -,0320361 -,0424925
T    2  1 ,1694434E+07   5400026E-01  ,2136E+05  ,5206E+04   ,9959284  ,0898424 -,0074198
T    3  1 ,1785601E+07   5400022E-01  ,6949E+04  ,2195E+05   ,9958199 -,0056617  ,0911634
T    4  1 ,1728192E+07   5400015E-01 -,1991E+05 -,8233E+03   ,9990819 -,0380787  ,0196296
T    5  1 ,1724924E+07   5400024E-01 -,2128E+03  ,9347E+04   ,9997963  ,0158427  ,0125063
T    6  1 ,1745536E+07   5400023E-01  ,6454E+04  ,6053E+01   ,9977515  ,0659552  ,0119137
T    7  1 ,1749291E+07   5400021E-01  ,6420E+04  ,5475E+04   ,9988427  ,0264922  ,0401421
T    8  1 ,1759940E+07   5400019E-01  ,1750E+04  ,1862E+04   ,9996892  ,0088466 -,0233088
T    9  1 ,1815878E+07   5400023E-01 -,1390E+05 -,7780E+04   ,9934893 -,1099068  ,0299919
T   10  1 ,1756476E+07   5400027E-01  ,1637E+05 -,7875E+04   ,9991301  ,0341322 -,0239603
T   11  1 ,1794903E+07   5400010E-01 -,4702E+04  ,4698E+04   ,9999187 -,0017642 -,0126290
T   12  1 ,1738907E+07   5400007E-01  ,3858E+04 -,2302E+04   ,9997856  ,0094350  ,0184297
T   13  1 ,1707150E+07   5400022E-01  ,7927E+04  ,4883E+04   ,9752108  ,2162114  ,0470793
T   14  1 ,1744045E+07   5400007E-01 -,1541E+05  ,8140E+04   ,9987449 -,0445358  ,0229188
T   15  1 ,1735027E+07   5400009E-01 -,8776E+04 -,1730E+05   ,9902785 -,1203146 -,0698066
T   16  1 ,1737926E+07   5400018E-01  ,1085E+05  ,1023E+05   ,9961346  ,0485358  ,0732127
T   17  1 ,1804330E+07   5400026E-01 -,1437E+05  ,2756E+04   ,9983095 -,0579408  ,0045896
T   18  1 ,1685301E+07   5400017E-01  ,7682E+04  ,7046E+04   ,9989224  ,0395594 -,0242711
T   19  1 ,1669489E+07   5400021E-01 -,2158E+05 -,2882E+04   ,9860411  ,0051236 -,1664235
T   20  1 ,1738815E+07   5400015E-01 -,1116E+05  ,5204E+04   ,9973619 -,0585666  ,0428857
T   21  1 ,1766971E+07   5400001E-01  ,2845E+05 -,1244E+05   ,9979795  ,0471394 -,0425995
T   22  1 ,1706933E+07   5400009E-01  ,8784E+02  ,5113E+04   ,9998434  ,0139474  ,0108942
T   23  1 ,1718308E+07   5400002E-01  ,1105E+05  ,2328E+05   ,9963471  ,0231650  ,0821941
T   24  1 ,1773706E+07   5400004E-01  ,1839E+04  ,1626E+05   ,9985604 -,0049740  ,0534083
T   25  1 ,1730218E+07   5400006E-01 -,1004E+05 -,4135E+04   ,9998719 -,0157604  ,0028031
T   26  1 ,1786829E+07   5400021E-01  ,1021E+05 -,9317E+04   ,9993730  ,0274089 -,0224145
T   27  1 ,1718555E+07   5400017E-01  ,6058E+04  ,1122E+05   ,9960729  ,0427412  ,0775368
T   28  1 ,1710108E+07   5400020E-01 -,3155E+04  ,3663E+04   ,9994412 -,0234730  ,0237982
T   29  1 ,1695389E+07   5400019E-01 -,8857E+04  ,2143E+05   ,9968896 -,0690740  ,0379460
T   30  1 ,1709844E+07   5400013E-01 -,2455E+05  ,3389E+05   ,9966280 -,0453452  ,0683850
T   31  1 ,1822262E+07   5400016E-01 -,3584E+04  ,3015E+04   ,9993320 -,0364437 -,0027065
T   32  1 ,1708139E+07   5400020E-01  ,1004E+05  ,8245E+04   ,9951390  ,0929540 -,0325263
T   33  1 ,1723215E+07   5400011E-01 -,1051E+05 -,8523E+04   ,9996332 -,0264849  ,0056640
T   34  1 ,1700730E+07   5400001E-01 -,1401E+04  ,2037E+05   ,9969818 -,0586779  ,0508352
T   35  1 ,1742778E+07   5400001E-01 -,1756E+04 -,1895E+04   ,9985115 -,0086131  ,0538563
T   36  1 ,1732384E+07   5400005E-01  ,4081E+04  ,9713E+04   ,9992685 -,0292937  ,0245848
T   37  1 ,1732891E+07   5400015E-01  ,3908E+04 -,1980E+05   ,9977908  ,0362096 -,0556993
T   38  1 ,1811934E+07   5400007E-01 -,2390E+05 -,1999E+04   ,9909644 -,1341173 -,0014279
