============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(4,09 MeV) ==> Silicon( 57.5 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,3074938E+07   5750017E-01  ,1561E+06  ,6515E+04   ,9633327  ,2681457  ,0093790
T    2  1 ,3090895E+07   5750017E-01  ,1724E+06 -,2173E+04   ,9574801  ,2848177 -,0459424
T    3  1 ,3084561E+07   5750019E-01  ,1907E+06 -,1259E+05   ,9507287  ,3097401  ,0132679
T    4  1 ,3044162E+07   5750002E-01  ,1543E+06  ,3545E+04   ,9676161  ,2523499  ,0062175
T    5  1 ,3092544E+07   5750007E-01  ,1638E+06  ,1049E+05   ,9533938  ,2946395  ,0650218
T    6  1 ,3125437E+07   5750000E-01  ,1644E+06 -,3280E+04   ,9599493  ,2801646  ,0022833
T    7  1 ,3124088E+07   5750013E-01  ,1496E+06  ,2224E+04   ,9707469  ,2401040  ,0007927
T    8  1 ,3097767E+07   5750011E-01  ,1325E+06 -,4219E+03   ,9828514  ,1843960  ,0011387
T    9  1 ,3021808E+07   5750007E-01  ,1429E+06 -,1447E+05   ,9685188  ,2433978 -,0522384
T   10  1 ,3061665E+07   5750013E-01  ,8774E+05 -,4382E+05   ,9908462  ,0897087 -,1008765
T   11  1 ,3062323E+07   5750010E-01  ,1536E+06 -,6187E+04   ,9659927  ,2582486 -,0128762
T   12  1 ,3092054E+07   5750018E-01  ,1540E+06 -,6980E+04   ,9656863  ,2588139 -,0215722
T   13  1 ,3038041E+07   5750026E-01  ,1595E+06 -,1116E+04   ,9622364  ,2721996 -,0029206
T   14  1 ,3030581E+07   5750023E-01  ,1426E+06 -,6185E+04   ,9742125  ,2239707 -,0273348
T   15  1 ,3006005E+07   5750017E-01  ,1701E+06  ,6314E+04   ,9586866  ,2843804  ,0069104
T   16  1 ,3063839E+07   5750005E-01  ,1724E+06  ,1145E+05   ,9506581  ,3100653  ,0104283
T   17  1 ,3051643E+07   5750025E-01  ,1539E+06 -,2166E+05   ,9653146  ,2536840 -,0617428
T   18  1 ,3024571E+07   5750012E-01  ,1501E+06  ,1708E+05   ,9727876  ,2286742  ,0373137
T   19  1 ,3073994E+07   5750019E-01  ,1570E+06 -,8615E+04   ,9654191  ,2556292 -,0511835
T   20  1 ,3073138E+07   5750022E-01  ,1325E+06  ,7583E+04   ,9778353  ,2080505  ,0235167
T   21  1 ,3039683E+07   5750010E-01  ,1463E+06 -,1436E+04   ,9674693  ,2527472 -,0110495
T   22  1 ,3093553E+07   5750018E-01  ,1526E+06 -,1608E+04   ,9676383  ,2518139 -,0163067
T   23  1 ,3031627E+07   5750023E-01  ,1523E+06  ,5469E+04   ,9651188  ,2612222 -,0175693
T   24  1 ,3075250E+07   5750013E-01  ,1458E+06 -,4757E+04   ,9750551  ,2212872 -,0173096
T   25  1 ,3045215E+07   5750003E-01  ,1545E+06  ,4353E+04   ,9641900  ,2650875  ,0081422
T   26  1 ,3082597E+07   5750001E-01  ,1684E+06  ,1046E+05   ,9499885  ,3114803  ,0224000
T   27  1 ,3073128E+07   5750024E-01  ,1549E+06  ,9310E+04   ,9597858  ,2744102  ,0592474
T   28  1 ,3060764E+07   5750019E-01  ,1605E+06  ,2541E+05   ,9644598  ,2559942  ,0654539
T   29  1 ,3108313E+07   5750000E-01  ,1579E+06  ,4599E+04   ,9594836  ,2806692  ,0248193
T   30  1 ,3055106E+07   5750013E-01  ,1592E+06  ,9952E+03   ,9623854  ,2710271 -,0189405
T   31  1 ,3049544E+07   5750008E-01  ,1474E+06 -,1326E+05   ,9631019  ,2691045 -,0041697
T   32  1 ,3001376E+07   5750015E-01  ,1497E+06 -,8505E+04   ,9694322  ,2448311 -,0160901
T   33  1 ,3078651E+07   5750002E-01  ,1456E+06 -,4049E+04   ,9689948  ,2470202  ,0054769
T   34  1 ,3075606E+07   5750012E-01  ,1508E+06  ,5004E+04   ,9609715  ,2760448  ,0182512
T   35  1 ,3071808E+07   5750024E-01  ,1594E+06  ,9719E+04   ,9603672  ,2777899  ,0229689
T   36  1 ,3067785E+07   5750012E-01  ,1510E+06 -,2728E+04   ,9643304  ,2646311  ,0060987
T   37  1 ,3063127E+07   5750021E-01  ,1642E+06 -,3559E+04   ,9583595  ,2840997 -,0288856
T   38  1 ,3033493E+07   5750005E-01  ,1550E+06 -,5259E+03   ,9612338  ,2754728 -,0120139
T   39  1 ,3030629E+07   5750022E-01  ,1579E+06  ,3837E+04   ,9617518  ,2735224  ,0147959
T   40  1 ,3004964E+07   5750023E-01  ,1666E+06 -,2892E+04   ,9565119  ,2907861 -,0229884
T   41  1 ,3039440E+07   5750020E-01  ,1605E+06 -,8233E+04   ,9573456  ,2883623 -,0183476
T   42  1 ,3107838E+07   5750019E-01  ,1456E+06 -,3552E+04   ,9730298  ,2303335 -,0126249
T   43  1 ,3071258E+07   5750000E-01  ,1513E+06 -,3341E+04   ,9704716  ,2412153 -,0001842
T   44  1 ,3035606E+07   5750024E-01  ,1524E+06 -,6124E+04   ,9672704  ,2533186  ,0147570
T   45  1 ,3058648E+07   5750016E-01  ,1514E+06  ,4769E+04   ,9636720  ,2668743  ,0106973
T   46  1 ,2985079E+07   5750014E-01  ,1513E+06 -,1447E+05   ,9631496  ,2666901 -,0349185
T   47  1 ,3115441E+07   5750003E-01  ,1441E+06  ,7430E+04   ,9748204  ,2198042  ,0375673
T   48  1 ,3110850E+07   5750026E-01  ,1479E+06 -,6144E+04   ,9697720  ,2421771 -,0298747
T   49  1 ,3038400E+07   5750004E-01  ,1645E+06  ,6510E+04   ,9501568  ,3111653  ,0194484
T   50  1 ,3036512E+07   5750023E-01  ,1700E+06  ,1010E+05   ,9624885  ,2703167  ,0233383
T   51  1 ,3094294E+07   5750020E-01  ,1519E+06 -,1385E+05   ,9646874  ,2572053 -,0567776
T   52  1 ,3033647E+07   5750023E-01  ,1579E+06 -,6792E+03   ,9640171  ,2645282  ,0263786
T   53  1 ,3075912E+07   5750018E-01  ,1454E+06  ,1377E+05   ,9682701  ,2408087  ,0668145
T   54  1 ,3083510E+07   5750018E-01  ,1631E+06 -,1701E+04   ,9613936  ,2751679 -,0022257
T   55  1 ,3053704E+07   5750020E-01  ,1384E+06  ,7864E+03   ,9734721  ,2282691 -,0156628
T   56  1 ,2942618E+07   5750012E-01  ,2788E+06  ,1301E+06   ,8719985  ,4389119  ,2167371
T   57  1 ,3043151E+07   5750004E-01  ,1614E+06  ,6976E+04   ,9595065  ,2794616  ,0353338
T   58  1 ,3013119E+07   5750006E-01  ,1705E+06 -,4428E+04   ,9507316  ,3099601 -,0058405
T   59  1 ,3025504E+07   5750024E-01  ,1440E+06 -,1795E+04   ,9730923  ,2303353 -,0060831
T   60  1 ,2987712E+07   5750026E-01  ,1408E+06 -,2555E+04   ,9709823  ,2390281  ,0076734
T   61  1 ,3024441E+07   5750013E-01  ,1570E+06  ,4686E+04   ,9663236  ,2573243  ,0017330
T   62  1 ,3067779E+07   5750022E-01  ,1344E+06 -,8143E+04   ,9757190  ,2147315 -,0431594
T   63  1 ,3025265E+07   5750025E-01  ,1584E+06  ,1089E+05   ,9684486  ,2473160  ,0306949
T   64  1 ,3104748E+07   5750025E-01  ,1556E+06  ,1232E+05   ,9696389  ,2407700  ,0427807
T   65  1 ,3044985E+07   5750013E-01  ,1478E+06  ,7327E+04   ,9714495  ,2351298  ,0316205
T   66  1 ,3021216E+07   5750000E-01  ,1794E+06  ,1099E+05   ,9491383  ,3131190  ,0330597
T   67  1 ,3033260E+07   5750006E-01  ,1582E+06  ,7895E+04   ,9639720  ,2626776  ,0419342
T   68  1 ,3052227E+07   5750025E-01  ,1590E+06 -,1364E+05   ,9637796  ,2634063 -,0417857
T   69  1 ,3131364E+07   5750025E-01  ,1494E+06  ,3440E+04   ,9778560  ,2090866 -,0089700
T   70  1 ,3112706E+07   5750007E-01  ,1301E+06  ,5075E+05   ,9684556  ,2225343  ,1121259
T   71  1 ,3153148E+07   5750025E-01  ,1436E+06 -,2184E+04   ,9757746  ,2184567 -,0118560
T   72  1 ,3073531E+07   5750020E-01  ,1522E+06  ,1070E+05   ,9653288  ,2608730  ,0092535
T   73  1 ,3093179E+07   5750014E-01  ,1455E+06  ,5085E+04   ,9761071  ,2130859  ,0425364
T   74  1 ,3028708E+07   5750001E-01  ,1578E+06 -,7428E+04   ,9629549  ,2690350 -,0183848
T   75  1 ,3097879E+07   5750015E-01  ,1516E+06  ,1731E+04   ,9692265  ,2452411  ,0213728
T   76  1 ,3022209E+07   5750019E-01  ,1854E+06  ,9053E+04   ,9514000  ,3078232  ,0091052
T   77  1 ,3030549E+07   5750018E-01  ,1658E+06  ,1308E+04   ,9518996  ,3056093  ,0221392
T   78  1 ,3125563E+07   5750012E-01  ,1486E+06  ,2257E+04   ,9676283  ,2523796 -,0000316
T   79  1 ,3069728E+07   5750023E-01  ,1540E+06  ,2318E+04   ,9591400  ,2827413 -,0103857
T   80  1 ,3063400E+07   5750013E-01  ,1460E+06 -,8124E+03   ,9626754  ,2706279  ,0040802
T   81  1 ,3107681E+07   5750006E-01  ,1490E+06 -,8080E+04   ,9635385  ,2663633 -,0253819
T   82  1 ,3073923E+07   5750006E-01  ,1542E+06  ,6882E+04   ,9673256  ,2535224  ,0027424
