============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(4,09 MeV) ==> Silicon( 67.5 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,2932088E+07   6750009E-01 -,7775E+04 -,4258E+04   ,9992508 -,0177324 -,0344017
T    2  1 ,2872121E+07   6750009E-01 -,2623E+04 -,1752E+05   ,9988964 -,0297770 -,0363214
T    3  1 ,2988573E+07   6750024E-01  ,1010E+05  ,1035E+05   ,9998759  ,0157383  ,0006534
T    4  1 ,2860617E+07   6750021E-01 -,7298E+04  ,2752E+05   ,9980957 -,0424740  ,0447329
T    5  1 ,3034643E+07   6750008E-01 -,3865E+04 -,1037E+05   ,9989207 -,0173895 -,0430704
T    6  1 ,2921953E+07   6750017E-01  ,8591E+04 -,2427E+04   ,9991438  ,0312519 -,0271101
T    7  1 ,2884029E+07   6750007E-01  ,1245E+04 -,7373E+04   ,9996468  ,0026707 -,0264415
T    8  1 ,2892068E+07   6750024E-01  ,7258E+04 -,1658E+05   ,9996685  ,0139033 -,0216714
T    9  1 ,2848687E+07   6750013E-01 -,6131E+04  ,2576E+04   ,9999334 -,0112476  ,0025782
T   10  1 ,2961354E+07   6750019E-01  ,1360E+04 -,1474E+04   ,9998616 -,0039921 -,0161495
T   11  1 ,2922222E+07   6750000E-01  ,1546E+05  ,1482E+05   ,9956096  ,0663958  ,0659776
T   12  1 ,2991310E+07   6750014E-01  ,1418E+05 -,5964E+04   ,9994346  ,0330481 -,0061809
T   13  1 ,2884466E+07   6750020E-01 -,7260E+04 -,3409E+04   ,9989877 -,0449292 -,0022128
T   14  1 ,2815229E+07   6750004E-01  ,5563E+03  ,1330E+04   ,9993957 -,0172321  ,0301871
T   15  1 ,2916600E+07   6750020E-01 -,4397E+05  ,5576E+05   ,9681566 -,1673114  ,1862247
T   16  1 ,2888399E+07   6750020E-01 -,3476E+04  ,1392E+05   ,9994143 -,0117922  ,0321238
T   17  1 ,2876110E+07   6750010E-01 -,2078E+05  ,3717E+04   ,9995514 -,0265302  ,0138964
T   18  1 ,2861173E+07   6750020E-01  ,3511E+04  ,2068E+04   ,9993107 -,0112968  ,0353633
T   19  1 ,2938044E+07   6750000E-01 -,1241E+04  ,1078E+05   ,9999676  ,0059989  ,0053618
T   20  1 ,2881057E+07   6750018E-01  ,2153E+04 -,1564E+05   ,9982881 -,0190938 -,0552839
T   21  1 ,2926056E+07   6750002E-01  ,1328E+05 -,9136E+04   ,9992739  ,0264139 -,0274585
T   22  1 ,2896399E+07   6750004E-01  ,1275E+05 -,4984E+04   ,9968300  ,0575552  ,0549302
T   23  1 ,2848901E+07   6750026E-01  ,1174E+05  ,2680E+04   ,9982607  ,0504015 -,0305814
T   24  1 ,2863522E+07   6750007E-01  ,2316E+04  ,2631E+05   ,9979787  ,0379875  ,0509449
T   25  1 ,2924577E+07   6750016E-01  ,1075E+04  ,5775E+03   ,9998536  ,0113058  ,0128418
T   26  1 ,2947946E+07   6750023E-01  ,3812E+03  ,3646E+03   ,9999575 -,0052828  ,0075618
T   27  1 ,2820089E+07   6750000E-01  ,1708E+05  ,5117E+04   ,9934267  ,1119189  ,0240316
T   28  1 ,2863095E+07   6750002E-01  ,1633E+05  ,4990E+02   ,9992134  ,0368090 -,0147553
T   29  1 ,2990472E+07   6750009E-01 -,4556E+04  ,1961E+04   ,9999376 -,0088873  ,0067691
T   30  1 ,2915174E+07   6750003E-01 -,6514E+04 -,2689E+04   ,9996170  ,0269403 -,0063247
T   31  1 ,2893865E+07   6750013E-01 -,2300E+04  ,2453E+04   ,9999944 -,0030132  ,0014887
T   32  1 ,2863084E+07   6750020E-01  ,1308E+05  ,3275E+04   ,9995029  ,0309749 -,0058818
T   33  1 ,2885395E+07   6750026E-01  ,3560E+04 -,4778E+04   ,9998854  ,0095272 -,0117665
T   34  1 ,2837058E+07   6750024E-01  ,2447E+04  ,1205E+05   ,9995026  ,0229995  ,0215753
T   35  1 ,2930006E+07   6750011E-01  ,2614E+05  ,4818E+04   ,9994564  ,0325312 -,0053484
T   36  1 ,2863064E+07   6750004E-01 -,1581E+05 -,6413E+04   ,9994095 -,0312008 -,0143914
T   37  1 ,2881643E+07   6750016E-01  ,1374E+05 -,1196E+05   ,9987637  ,0328768 -,0372854
T   38  1 ,2903532E+07   6750000E-01  ,1504E+04  ,2910E+05   ,9943556  ,0209263  ,1040149
T   39  1 ,2934938E+07   6750020E-01 -,1160E+03 -,1116E+05   ,9998154  ,0050083 -,0185490
