============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(5,41 MeV) ==> Silicon( 52.2 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,4696391E+07   5230020E-01 -,5014E+04  ,5892E+03   ,9999001 -,0138560 -,0027811
T    2  1 ,4784075E+07   5230005E-01 -,5392E+03 -,2179E+04   ,9999553 -,0034197 -,0088100
T    3  1 ,4722309E+07   5230024E-01 -,3372E+05 -,3358E+04   ,9966819 -,0790957 -,0192109
T    4  1 ,4691783E+07   5230019E-01  ,1729E+05 -,2876E+05   ,9949310  ,0548581 -,0842781
T    5  1 ,4715679E+07   5230026E-01 -,1129E+04 -,4378E+04   ,9997425  ,0072156 -,0215132
T    6  1 ,4729049E+07   5230002E-01 -,5034E+04 -,3186E+04   ,9996218 -,0232098 -,0147465
T    7  1 ,4732646E+07   5230009E-01 -,3402E+03 -,1224E+05   ,9998742 -,0087264 -,0132476
T    8  1 ,4758195E+07   5230019E-01  ,2294E+04 -,3991E+04   ,9996717 -,0085281 -,0241614
T    9  1 ,4756541E+07   5230003E-01 -,1871E+04 -,2604E+05   ,9989255 -,0049316 -,0460818
T   10  1 ,4723422E+07   5230026E-01 -,1057E+04 -,9718E+03   ,9998891 -,0033436 -,0145092
T   11  1 ,4718579E+07   5230021E-01 -,2895E+05 -,2822E+05   ,9927060 -,0940416 -,0754388
T   12  1 ,4720675E+07   5230019E-01  ,5498E+04 -,3538E+04   ,9999178  ,0098891  ,0081570
T   13  1 ,4732737E+07   5230004E-01  ,1955E+04 -,2525E+04   ,9999492 -,0067786 -,0074543
T   14  1 ,4736052E+07   5230025E-01 -,5108E+04  ,2903E+04   ,9999116 -,0101965  ,0085301
T   15  1 ,4720734E+07   5230007E-01 -,6579E+04  ,4228E+04   ,9996833 -,0201125  ,0151277
T   16  1 ,4780204E+07   5230020E-01 -,1381E+04  ,3846E+04   ,9999204  ,0064244  ,0108624
T   17  1 ,4724839E+07   5230020E-01  ,3804E+04 -,1827E+04   ,9999576 -,0089383  ,0022264
T   18  1 ,4703095E+07   5230015E-01 -,9289E+04 -,1738E+04   ,9996756 -,0221418  ,0125900
T   19  1 ,4683278E+07   5230022E-01 -,3691E+04 -,9324E+04   ,9996381 -,0150645 -,0222893
T   20  1 ,4782454E+07   5230024E-01  ,2571E+04  ,6249E+04   ,9995611  ,0128875  ,0266751
T   21  1 ,4694155E+07   5230013E-01  ,2621E+04 -,1074E+04   ,9997018  ,0225385 -,0094011
T   22  1 ,4658643E+07   5230006E-01 -,2086E+04 -,6206E+04   ,9994071 -,0160057 -,0304833
T   23  1 ,4719783E+07   5230011E-01  ,2517E+03 -,5646E+04   ,9997927  ,0106932 -,0173240
T   24  1 ,4731994E+07   5230022E-01  ,4034E+04  ,1609E+05   ,9977478 -,0583359  ,0331105
T   25  1 ,4658304E+07   5230007E-01  ,7587E+04 -,1799E+04   ,9995244  ,0174048 -,0254569
T   26  1 ,4685208E+07   5230024E-01 -,7731E+04  ,7629E+02   ,9998169 -,0186631 -,0042137
T   27  1 ,4722265E+07   5230026E-01 -,4704E+04  ,9847E+04   ,9992947 -,0054369  ,0371554
T   28  1 ,4748576E+07   5230023E-01  ,6341E+04 -,8200E+01   ,9994412  ,0322539  ,0087714
T   29  1 ,4698782E+07   5230022E-01  ,2985E+04 -,8480E+03   ,9999116  ,0125831 -,0042963
T   30  1 ,4734706E+07   5230003E-01 -,2931E+04 -,1456E+04   ,9998657 -,0032247 -,0160693
T   31  1 ,4730358E+07   5230023E-01  ,2116E+05  ,2110E+05   ,9976189  ,0448714  ,0523747
T   32  1 ,4740566E+07   5230020E-01 -,2552E+04  ,1484E+04   ,9999681  ,0036676  ,0070901
T   33  1 ,4719750E+07   5230019E-01  ,3003E+04  ,8679E+03   ,9997252  ,0142460  ,0186151
T   34  1 ,4683212E+07   5230020E-01 -,4766E+04 -,1286E+05   ,9982705 -,0212789 -,0548012
T   35  1 ,4721866E+07   5230024E-01 -,4997E+04  ,1060E+05   ,9994099 -,0199874  ,0279332
T   36  1 ,4660815E+07   5230021E-01 -,3250E+04  ,5513E+04   ,9997799 -,0097422  ,0185791
T   37  1 ,4702413E+07   5230018E-01 -,5278E+04 -,2588E+03   ,9994811 -,0304330  ,0105547
T   38  1 ,4716092E+07   5230003E-01 -,4717E+03 -,4357E+04   ,9999035  ,0112133 -,0082001
T   39  1 ,4736214E+07   5230011E-01 -,2183E+04  ,5161E+04   ,9999391 -,0036041  ,0104331
T   40  1 ,4714168E+07   5230020E-01 -,8490E+04  ,2280E+04   ,9995110 -,0244315 -,0195139
T   41  1 ,4752040E+07   5230015E-01 -,3710E+04  ,8663E+03   ,9998330 -,0175715 -,0050188
T   42  1 ,4726468E+07   5230023E-01 -,4745E+03  ,4925E+04   ,9990228 -,0061495  ,0437678
T   43  1 ,4721423E+07   5230026E-01 -,1754E+04 -,3961E+04   ,9998339 -,0022141 -,0180889
T   44  1 ,4680798E+07   5230011E-01  ,3312E+04  ,2665E+04   ,9999999 -,0004253  ,0001766
T   45  1 ,4703980E+07   5230014E-01 -,2869E+04 -,7601E+04   ,9994639 -,0091405 -,0314380
T   46  1 ,4693339E+07   5230024E-01  ,2520E+04  ,2002E+04   ,9999977  ,0001160  ,0021638
T   47  1 ,4727450E+07   5230021E-01  ,1854E+03 -,2786E+04   ,9999517  ,0097680 -,0011290
T   48  1 ,4735459E+07   5230013E-01  ,1019E+04 -,6153E+04   ,9995803  ,0139018 -,0254145
T   49  1 ,4712059E+07   5230005E-01 -,1064E+05  ,5691E+04   ,9993131 -,0287247  ,0234162
T   50  1 ,4731202E+07   5230014E-01  ,1275E+05 -,7886E+04   ,9989256  ,0318605 -,0336531
T   51  1 ,4682044E+07   5230018E-01  ,4013E+04 -,2790E+04   ,9999116  ,0119366 -,0058639
T   52  1 ,4730295E+07   5230011E-01  ,5424E+04  ,3037E+03   ,9992860  ,0370548  ,0073791
T   53  1 ,4704748E+07   5230014E-01 -,6524E+04 -,1617E+04   ,9999741 -,0053807 -,0047768
T   54  1 ,4639249E+07   5230009E-01 -,2294E+05  ,2889E+05   ,9979923 -,0286357  ,0564928
T   55  1 ,4754712E+07   5230000E-01 -,1398E+05 -,3262E+03   ,9996273 -,0262078 -,0076364
T   56  1 ,4723311E+07   5230025E-01  ,2624E+04 -,6186E+04   ,9992345  ,0182801 -,0345871
T   57  1 ,4698262E+07   5230008E-01 -,9314E+04 -,1156E+04   ,9997245 -,0202003 -,0119550
T   58  1 ,4707252E+07   5230006E-01  ,8536E+04  ,4702E+04   ,9991709  ,0391253  ,0112605
T   59  1 ,4711154E+07   5230007E-01 -,5298E+04 -,1343E+05   ,9984317 -,0264826 -,0493232
T   60  1 ,4739252E+07   5230002E-01 -,2308E+04  ,4711E+04   ,9997989 -,0134376 -,0148872
T   61  1 ,4767460E+07   5230027E-01  ,3635E+04  ,5299E+04   ,9998501 -,0063909  ,0160931
T   62  1 ,4673426E+07   5230018E-01 -,7894E+03 -,1171E+04   ,9999907 -,0032743  ,0027931
T   63  1 ,4714804E+07   5230016E-01  ,4950E+04  ,4465E+04   ,9997079  ,0157747  ,0183105
T   64  1 ,4685694E+07   5230021E-01  ,1792E+04 -,2305E+04   ,9997629 -,0048346 -,0212318
T   65  1 ,4716904E+07   5230016E-01 -,7353E+04  ,4165E+04   ,9996685 -,0211786  ,0146438
T   66  1 ,4734568E+07   5230023E-01  ,1265E+04  ,6338E+04   ,9994201 -,0117029  ,0319774
T   67  1 ,4749651E+07   5230014E-01 -,4026E+04 -,2816E+04   ,9999839 -,0038471 -,0041803
T   68  1 ,4659589E+07   5230023E-01 -,2949E+04  ,3258E+04   ,9990952 -,0148955  ,0398350
T   69  1 ,4724001E+07   5230025E-01  ,2608E+04  ,4847E+04   ,9993688  ,0054287  ,0351080
T   70  1 ,4706257E+07   5230002E-01  ,8273E+03  ,5619E+04   ,9999632  ,0029271  ,0080667
T   71  1 ,4730875E+07   5230010E-01  ,5388E+04 -,2252E+05   ,9983550  ,0191299 -,0540490
T   72  1 ,4734666E+07   5230023E-01 -,1484E+04 -,3576E+03   ,9999695 -,0066729  ,0040648
