============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(4,09 MeV) ==> Silicon( 58.5 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,3077485E+07   5850017E-01  ,1051E+06  ,6422E+04   ,9830206  ,1832735  ,0090199
T    2  1 ,3094909E+07   5850018E-01  ,1213E+06 -,1773E+04   ,9779284  ,2022054 -,0526212
T    3  1 ,3009388E+07   5850027E-01  ,1064E+06 -,5817E+04   ,9845011  ,1748419 -,0137072
T    4  1 ,3039547E+07   5850002E-01  ,1055E+06 -,2835E+04   ,9898136  ,1423566 -,0019188
T    5  1 ,3082888E+07   5850017E-01  ,1083E+06 -,4211E+04   ,9768727  ,2118780 -,0287660
T    6  1 ,3047241E+07   5850016E-01  ,9610E+05 -,9234E+03   ,9860163 -,0099533  ,1663513
T    7  1 ,3084620E+07   5850010E-01  ,1129E+06  ,2585E+05   ,9740847  ,2154948  ,0687094
T    8  1 ,3054881E+07   5850022E-01  ,1139E+06  ,2108E+04   ,9767623  ,2133946  ,0199560
T    9  1 ,3070341E+07   5850007E-01  ,1027E+06 -,1143E+05   ,9815045  ,1855050 -,0472956
T   10  1 ,3046757E+07   5850002E-01  ,3648E+05 -,3937E+05   ,9963725  ,0076740 -,0847519
T   11  1 ,3145301E+07   5850024E-01  ,9930E+05  ,2021E+04   ,9829032  ,1803005  ,0373227
T   12  1 ,3072767E+07   5850016E-01  ,1261E+06 -,2879E+05   ,9700555  ,2277254 -,0844597
T   13  1 ,3030357E+07   5850026E-01  ,1145E+06  ,1627E+05   ,9825517  ,1744378  ,0645260
T   14  1 ,3007511E+07   5850024E-01  ,1679E+06  ,3541E+05   ,9525128  ,2983767  ,0607506
T   15  1 ,3030447E+07   5850022E-01  ,9558E+05 -,1918E+04   ,9883202  ,1521745 -,0081288
T   16  1 ,3093629E+07   5850026E-01  ,9155E+05  ,8173E+04   ,9900845  ,1394400  ,0170074
T   17  1 ,3061091E+07   5850027E-01  ,9792E+05  ,2555E+04   ,9920968  ,1254613 -,0018384
T   18  1 ,3022135E+07   5850026E-01  ,1099E+06  ,5772E+04   ,9857390  ,1678618 -,0118728
T   19  1 ,3125669E+07   5850000E-01  ,9530E+05  ,2304E+04   ,9878698  ,1544632  ,0159512
T   20  1 ,3140116E+07   5850004E-01  ,8610E+05 -,2463E+04   ,9878817  ,1550056  ,0079355
T   21  1 ,3061485E+07   5850015E-01  ,1191E+06 -,6334E+03   ,9741111  ,2260561 -,0024778
T   22  1 ,3049944E+07   5850000E-01  ,1109E+06 -,7894E+04   ,9767234  ,2086504 -,0497634
T   23  1 ,3046281E+07   5850014E-01  ,8699E+05 -,1203E+05   ,9904784  ,1344736 -,0294865
T   24  1 ,3121570E+07   5850025E-01  ,9959E+05  ,1276E+04   ,9823528  ,1869591  ,0054058
T   25  1 ,3032363E+07   5850025E-01  ,1028E+06  ,1349E+05   ,9775690  ,2083420  ,0308627
T   26  1 ,3073271E+07   5850025E-01  ,9321E+05 -,6807E+04   ,9880637  ,1467967 -,0466990
T   27  1 ,3020823E+07   5850006E-01  ,9991E+05 -,7956E+04   ,9885221  ,1506627 -,0111702
T   28  1 ,3017120E+07   5850015E-01  ,9404E+05 -,9754E+04   ,9899203  ,1368176 -,0365882
T   29  1 ,3002729E+07   5850024E-01  ,2311E+06  ,5891E+05   ,9075351  ,3924175  ,1496282
T   30  1 ,3113572E+07   5850011E-01  ,9977E+05  ,1496E+04   ,9879738  ,1540520  ,0132549
T   31  1 ,3057004E+07   5850018E-01  ,1065E+06  ,1188E+05   ,9806300  ,1939762  ,0271651
T   32  1 ,3053192E+07   5850019E-01  ,9330E+05 -,3952E+04   ,9884309  ,1514047  ,0090027
