============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(4,08 MeV) ==> Silicon( 67.1 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,2923697E+07   6720023E-01 -,7740E+04 -,4208E+04   ,9992665 -,0182856 -,0336468
T    2  1 ,2867479E+07   6720025E-01 -,2577E+04 -,1745E+05   ,9988815 -,0302993 -,0362991
T    3  1 ,2890827E+07   6720005E-01 -,1138E+05  ,7322E+04   ,9739459  ,2043074 -,0984268
T    4  1 ,2908322E+07   6720009E-01  ,6900E+04 -,5274E+04   ,9997463  ,0119287  ,0191063
T    5  1 ,2898206E+07   6720023E-01 -,9322E+04 -,9035E+04   ,9987254 -,0443299 -,0241349
T    6  1 ,2865200E+07   6720007E-01  ,7929E+04  ,1160E+05   ,9992408  ,0299070  ,0249681
T    7  1 ,2891216E+07   6720015E-01  ,1980E+05  ,1586E+05   ,9966893  ,0537681  ,0609864
T    8  1 ,2930370E+07   6720025E-01  ,1777E+05 -,5205E+04   ,9973480  ,0725713 -,0055096
T    9  1 ,2891315E+07   6720006E-01 -,2129E+05 -,2469E+04   ,9966719 -,0674277 -,0458110
T   10  1 ,2919800E+07   6720022E-01  ,3764E+03  ,1772E+04   ,9995063  ,0276715  ,0148786
T   11  1 ,2956055E+07   6720011E-01  ,5837E+04  ,1785E+05   ,9990522  ,0234414  ,0366764
T   12  1 ,2883475E+07   6720021E-01 -,5965E+04  ,2915E+04   ,9998886 -,0131860 -,0069872
T   13  1 ,2874387E+07   6720026E-01 -,5872E+04 -,9103E+03   ,9997254 -,0229896  ,0045304
T   14  1 ,2819965E+07   6720020E-01  ,4769E+04  ,2180E+05   ,9982971  ,0197071  ,0549039
T   15  1 ,2826176E+07   6720002E-01 -,7926E+03 -,2698E+04   ,9999555  ,0052451  ,0078403
T   16  1 ,2892587E+07   6720011E-01 -,1941E+04  ,2147E+04   ,9949319  ,0296556 -,0960779
T   17  1 ,2914879E+07   6720018E-01  ,4470E+05  ,4216E+04   ,9951839  ,0964357  ,0175853
T   18  1 ,2915471E+07   6720004E-01  ,8528E+04  ,9569E+04   ,9968809  ,0676571  ,0406316
T   19  1 ,2863848E+07   6720014E-01 -,1447E+05  ,8851E+04   ,9987649 -,0496484 -,0019194
T   20  1 ,2896743E+07   6720018E-01  ,2018E+05  ,5006E+04   ,9993629  ,0341411 -,0104026
T   21  1 ,2910656E+07   6720015E-01 -,5453E+04  ,6973E+04   ,9993234 -,0340061  ,0140115
T   22  1 ,2894328E+07   6720005E-01 -,2218E+05 -,1420E+05   ,9966983 -,0679324 -,0444714
T   23  1 ,2874516E+07   6720009E-01  ,4816E+04 -,1155E+04   ,9997367  ,0160288 -,0164196
T   24  1 ,2877872E+07   6720009E-01 -,1179E+05  ,8512E+04   ,9996554 -,0045501  ,0258536
T   25  1 ,2840745E+07   6720025E-01  ,1166E+05  ,2725E+04   ,9982476  ,0527699 -,0267773
T   26  1 ,2880041E+07   6720024E-01  ,2916E+05  ,1379E+05   ,9969171  ,0769058  ,0155503
T   27  1 ,2943060E+07   6720010E-01 -,2272E+05  ,8592E+04   ,9959962 -,0862400  ,0235433
T   28  1 ,2847591E+07   6720016E-01  ,8042E+04 -,7662E+04   ,9985567  ,0212199  ,0493372
T   29  1 ,2981017E+07   6720026E-01  ,9919E+04 -,2357E+05   ,9989212  ,0282222 -,0368786
T   30  1 ,2895201E+07   6720018E-01  ,1144E+05  ,7545E+04   ,9995104  ,0073437  ,0304132
T   31  1 ,2895509E+07   6720008E-01  ,1582E+05  ,2731E+04   ,9996497  ,0194929 -,0179027
T   32  1 ,2984583E+07   6720020E-01 -,4535E+04  ,1950E+04   ,9999349 -,0082192  ,0079114
T   33  1 ,2907390E+07   6720017E-01 -,6544E+04 -,2681E+04   ,9996390  ,0261507 -,0061701
T   34  1 ,2886295E+07   6720010E-01 -,2283E+04  ,2434E+04   ,9999968 -,0018534 -,0017167
T   35  1 ,2913948E+07   6720025E-01 -,1128E+04  ,4441E+02   ,9993499  ,0220135  ,0285503
T   36  1 ,2848488E+07   6720025E-01  ,4479E+04  ,1474E+05   ,9987904  ,0310943  ,0380904
T   37  1 ,2873414E+07   6720012E-01 -,1044E+05  ,6839E+04   ,9995887  ,0020907  ,0286002
T   38  1 ,2818948E+07   6720022E-01 -,4967E+04 -,8745E+04   ,9992689 -,0017795 -,0381896
T   39  1 ,2931449E+07   6720004E-01 -,3038E+04  ,3182E+02   ,9974254 -,0716449 -,0031064
T   40  1 ,2912197E+07   6720011E-01 -,4637E+04 -,1379E+05   ,9991955 -,0193000 -,0351546
T   41  1 ,2896371E+07   6720013E-01  ,8381E+04 -,3994E+04   ,9998047  ,0196864  ,0017600
T   42  1 ,2944927E+07   6720018E-01  ,2135E+04  ,1118E+05   ,9996022 -,0036720  ,0279639
T   43  1 ,2945408E+07   6720005E-01  ,1344E+04 -,1493E+05   ,9990430 -,0075572 -,0430812
T   44  1 ,2876813E+07   6720026E-01 -,2092E+04 -,7479E+04   ,9999367 -,0082438 -,0076639
T   45  1 ,2899396E+07   6720026E-01 -,7418E+04  ,5136E+04   ,9991464 -,0366107  ,0191328
T   46  1 ,2895641E+07   6720017E-01 -,1447E+04  ,8697E+04   ,9997444 -,0199979  ,0105470
T   47  1 ,2892290E+07   6720019E-01 -,2393E+04 -,1505E+05   ,9996116 -,0142255 -,0239663
T   48  1 ,2872696E+07   6720014E-01 -,3981E+04  ,4186E+03   ,9998914  ,0003046  ,0147374
T   49  1 ,2896418E+07   6720018E-01 -,1087E+04  ,7828E+04   ,9991725  ,0053841  ,0403147
T   50  1 ,2862467E+07   6720023E-01  ,1370E+05  ,5869E+04   ,9990718  ,0333554  ,0272590
T   51  1 ,2846861E+07   6720007E-01 -,1409E+05  ,3240E+04   ,9995075 -,0299521 -,0093588
T   52  1 ,2870221E+07   6720002E-01 -,9732E+04  ,6661E+04   ,9974927 -,0559197  ,0433731
T   53  1 ,2915167E+07   6720024E-01  ,1099E+04 -,1469E+05   ,9992529  ,0146144 -,0357774
T   54  1 ,2864771E+07   6720002E-01  ,9775E+04 -,1732E+05   ,9987015  ,0363893 -,0356519
T   55  1 ,2898797E+07   6720004E-01 -,1163E+05  ,3492E+04   ,9966551 -,0816662  ,0030521
T   56  1 ,2916402E+07   6720004E-01  ,1487E+05  ,5831E+04   ,9996753  ,0141453  ,0211943
T   57  1 ,2790067E+07   6720026E-01 -,1725E+05 -,1153E+05   ,9986547 -,0479357 -,0197734
T   58  1 ,2882361E+07   6720025E-01  ,8032E+04 -,7230E+04   ,9992150  ,0031172 -,0394933
T   59  1 ,2950051E+07   6720022E-01 -,1098E+05 -,9902E+04   ,9987757 -,0320608 -,0376713
T   60  1 ,2954678E+07   6720025E-01 -,7883E+04  ,2127E+04   ,9985795 -,0395307  ,0357265
T   61  1 ,2911427E+07   6720018E-01 -,4435E+04 -,2899E+04   ,9982336 -,0593588  ,0024877
T   62  1 ,2950579E+07   6720026E-01 -,7806E+04 -,3727E+04   ,9996671 -,0257991  ,0001904
T   63  1 ,2919722E+07   6720001E-01 -,7634E+04  ,1611E+05   ,9995137 -,0285112  ,0126263
T   64  1 ,2873694E+07   6720001E-01  ,1018E+05  ,4305E+04   ,9997313  ,0061291  ,0223565
