============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(4,08 MeV) ==> Silicon( 67.1 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,2889495E+07   6720022E-01  ,1216E+06  ,7823E+04   ,9817489  ,1895144  ,0159166
T    2  1 ,2834755E+07   6720017E-01  ,1339E+06 -,5233E+04   ,9758581  ,2073741 -,0685348
T    3  1 ,2938027E+07   6720026E-01  ,1164E+06  ,1985E+05   ,9848935  ,1593749  ,0677091
T    4  1 ,2835254E+07   6720003E-01  ,1252E+06 -,1954E+05   ,9784677  ,2025612 -,0396233
T    5  1 ,2884492E+07   6720017E-01  ,1228E+06  ,1158E+04   ,9817192  ,1900091  ,0111313
T    6  1 ,2864212E+07   6720015E-01  ,1418E+06  ,8833E+04   ,9670748  ,2538676  ,0178196
T    7  1 ,2869226E+07   6720020E-01  ,1349E+06  ,4368E+04   ,9794119  ,1982081  ,0382860
T    8  1 ,2924391E+07   6720006E-01  ,1216E+06 -,3465E+04   ,9866006  ,1629442 -,0082706
T    9  1 ,2891601E+07   6720009E-01  ,1096E+06 -,1209E+04   ,9930047  ,1169039 -,0165896
T   10  1 ,2908454E+07   6720017E-01  ,7460E+05  ,9517E+04   ,9975562  ,0684199  ,0141514
T   11  1 ,2913312E+07   6720016E-01  ,1331E+06  ,1990E+04   ,9806573  ,1957021  ,0034548
T   12  1 ,2863281E+07   6720026E-01  ,1062E+06 -,9869E+04   ,9905813  ,1366103 -,0092878
T   13  1 ,2849106E+07   6720023E-01  ,1101E+06 -,4737E+04   ,9898206  ,1415542 -,0147502
T   14  1 ,2836308E+07   6720005E-01  ,1312E+06  ,1675E+04   ,9791343  ,2032142 -,0000800
T   15  1 ,2901221E+07   6720023E-01  ,1032E+06  ,1068E+05   ,9913595  ,1256386  ,0377007
T   16  1 ,2868123E+07   6720014E-01  ,9424E+05 -,2306E+05   ,9906879  ,1182802 -,0674335
T   17  1 ,2904686E+07   6720026E-01  ,1202E+06 -,5101E+04   ,9838539  ,1781046 -,0176165
T   18  1 ,2868543E+07   6720018E-01  ,1130E+06  ,7252E+03   ,9844204  ,1757048  ,0066625
T   19  1 ,2879731E+07   6720006E-01  ,1076E+06  ,8031E+03   ,9901624  ,1398676  ,0039288
T   20  1 ,2894188E+07   6720011E-01  ,1036E+06 -,7112E+04   ,9923086  ,1183785 -,0361965
T   21  1 ,2859773E+07   6720021E-01  ,1115E+06 -,6125E+04   ,9888001  ,1492154  ,0030082
T   22  1 ,2853575E+07   6720025E-01  ,1324E+06 -,6099E+04   ,9730319  ,2297273 -,0208408
T   23  1 ,2864425E+07   6720019E-01  ,1144E+06 -,1219E+05   ,9859966  ,1598704 -,0474569
T   24  1 ,2841054E+07   6720014E-01  ,1252E+06 -,4908E+04   ,9827931  ,1799716 -,0415675
T   25  1 ,2909193E+07   6720014E-01  ,1006E+06 -,2031E+05   ,9884052  ,1306477 -,0773715
T   26  1 ,2868401E+07   6720020E-01  ,1209E+06  ,4746E+04   ,9829433  ,1824344  ,0232417
T   27  1 ,2787036E+07   6720008E-01  ,1298E+06  ,5137E+04   ,9847002  ,1741423 -,0063238
T   28  1 ,2859734E+07   6720020E-01  ,1432E+06 -,4949E+04   ,9697583  ,2438581  ,0100997
T   29  1 ,2874486E+07   6720002E-01  ,1314E+06 -,1011E+05   ,9752955  ,2203194 -,0160640
T   30  1 ,2882555E+07   6720020E-01  ,1431E+06 -,2938E+05   ,9685252  ,2272478 -,1015749
T   31  1 ,2833625E+07   6720014E-01  ,1326E+06 -,1072E+05   ,9766658  ,2107035 -,0415677
T   32  1 ,2868702E+07   6720002E-01  ,1147E+06  ,1548E+03   ,9901600  ,1347965 -,0375902
T   33  1 ,2887894E+07   6720006E-01  ,1090E+06 -,1883E+05   ,9879509  ,1372098 -,0715998
T   34  1 ,2864033E+07   6720014E-01  ,1265E+06 -,1087E+05   ,9783720  ,2050712 -,0270927
T   35  1 ,2890400E+07   6720020E-01  ,1274E+06  ,1341E+05   ,9794624  ,1998235  ,0269072
T   36  1 ,2907837E+07   6720004E-01  ,1195E+06 -,2340E+04   ,9788235  ,2040339 -,0165761
T   37  1 ,2890446E+07   6720025E-01  ,1241E+06 -,5470E+04   ,9807569  ,1945009 -,0168931
T   38  1 ,2859036E+07   6720021E-01  ,1003E+06  ,9457E+04   ,9914972  ,1280242  ,0233061
T   39  1 ,2861200E+07   6720019E-01  ,1244E+06 -,2945E+04   ,9816551  ,1888351 -,0263531
T   40  1 ,2890164E+07   6720014E-01  ,1222E+06  ,5724E+04   ,9840492  ,1773264  ,0142281
T   41  1 ,2934058E+07   6720025E-01  ,9941E+05 -,2041E+05   ,9870308  ,1445206 -,0698850
T   42  1 ,2883835E+07   6720012E-01  ,1167E+06 -,7554E+04   ,9815573  ,1899539 -,0215118
T   43  1 ,2866607E+07   6720020E-01  ,1108E+06 -,7948E+04   ,9884542  ,1507003 -,0157363
T   44  1 ,2911772E+07   6720013E-01  ,1174E+06  ,9196E+04   ,9860185  ,1601186  ,0461473
T   45  1 ,2831068E+07   6720025E-01  ,1182E+06 -,2075E+05   ,9824327  ,1827953 -,0375743
T   46  1 ,2894052E+07   6720012E-01  ,9292E+05  ,1467E+04   ,9993966 -,0020283 -,0346749
T   47  1 ,2894767E+07   6720014E-01  ,1327E+06  ,5690E+04   ,9728616  ,2304434  ,0208858
T   48  1 ,2816280E+07   6720024E-01  ,1081E+06  ,3334E+04   ,9903984  ,1379202 -,0094395
T   49  1 ,2893759E+07   6720020E-01  ,1170E+06 -,1118E+05   ,9874779  ,1566652 -,0185293
T   50  1 ,2851813E+07   6720026E-01  ,1121E+06 -,9923E+04   ,9865704  ,1633325  ,0011772
T   51  1 ,2876426E+07   6720002E-01  ,1137E+06  ,3264E+04   ,9832782  ,1809308  ,0206870
T   52  1 ,2863530E+07   6720022E-01  ,1119E+06  ,1861E+05   ,9877967  ,1509468  ,0383775
T   53  1 ,2860763E+07   6720018E-01  ,1201E+06 -,1770E+05   ,9807128  ,1847942 -,0636674
