============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2,99 MeV) ==> Silicon(  53 um) =========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,1774046E+07   5300026E-01  ,4984E+05  ,7277E+04   ,9947993  ,1014050  ,0095569
T    2  1 ,1725060E+07   5300024E-01  ,5449E+05 -,1192E+04   ,9880897  ,1478777 -,0425562
T    3  1 ,1803053E+07   5300025E-01  ,4001E+05 -,1539E+05   ,9954949  ,0904294 -,0285045
T    4  1 ,1867884E+07   5300006E-01  ,5002E+05  ,1242E+05   ,9926341  ,1021959  ,0650663
T    5  1 ,1809861E+07   5300017E-01  ,3586E+05  ,4910E+04   ,9951973  ,0699918  ,0684364
T    6  1 ,1753877E+07   5300011E-01  ,3755E+05 -,4834E+04   ,9930616  ,1175842 -,0015867
T    7  1 ,1780315E+07   5300004E-01  ,5437E+05  ,5365E+03   ,9898512  ,1420803  ,0027739
T    8  1 ,1759858E+07   5300027E-01  ,4557E+05  ,4185E+05   ,9907209  ,0867395  ,1046341
T    9  1 ,1796971E+07   5300027E-01  ,5494E+05 -,3542E+04   ,9856064  ,1546785 -,0682250
T   10  1 ,1778806E+07   5300019E-01  ,5080E+05 -,1497E+05   ,9939370  ,0988004 -,0482472
T   11  1 ,1822181E+07   5300018E-01  ,1979E+05  ,7684E+04   ,9998872  ,0051159  ,0141224
T   12  1 ,1755359E+07   5300020E-01  ,3869E+05  ,1011E+04   ,9994842  ,0301658  ,0110184
T   13  1 ,1775207E+07   5300025E-01  ,3254E+04 -,2360E+05   ,9907645 -,1165340 -,0693221
T   14  1 ,1820702E+07   5300003E-01  ,4243E+05  ,1118E+05   ,9953046  ,0879133  ,0404972
T   15  1 ,1730404E+07   5300004E-01  ,5427E+05 -,8993E+04   ,9895417  ,1386491 -,0397958
T   16  1 ,1718052E+07   5300027E-01  ,3573E+05  ,5420E+04   ,9986169  ,0511752  ,0120587
T   17  1 ,1733872E+07   5300017E-01  ,5403E+05 -,2536E+04   ,9941717  ,1070283  ,0129418
T   18  1 ,1737283E+07   5300025E-01  ,3822E+05 -,4460E+04   ,9977524  ,0525671 -,0415548
T   19  1 ,1778087E+07   5300015E-01  ,3413E+05 -,2032E+04   ,9988219  ,0469880  ,0121253
