============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(4,09 MeV) ==> Silicon( 52.5 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,3195445E+07   5250018E-01 -,5126E+04 -,9517E+03   ,9998422 -,0081309 -,0157948
T    2  1 ,3204529E+07   5250004E-01  ,1780E+05 -,1816E+04   ,9990560 -,0175555 -,0397355
T    3  1 ,3189315E+07   5250015E-01 -,1609E+02 -,1569E+04   ,9997277 -,0176134  ,0153060
T    4  1 ,3189738E+07   5250020E-01 -,2936E+04  ,1940E+05   ,9985892 -,0211183  ,0487203
T    5  1 ,3183946E+07   5250001E-01  ,8127E+03  ,2972E+04   ,9999319 -,0092453  ,0071182
T    6  1 ,3166167E+07   5250008E-01 -,9883E+04  ,4734E+04   ,9991736 -,0364087  ,0180721
T    7  1 ,3168711E+07   5250011E-01  ,8108E+04  ,8543E+03   ,9999123  ,0129794 -,0026210
T    8  1 ,3235080E+07   5250014E-01 -,4609E+03 -,8639E+03   ,9997492 -,0067521 -,0213538
T    9  1 ,3233068E+07   5250001E-01 -,2413E+04  ,4891E+04   ,9998024 -,0143316  ,0137791
T   10  1 ,3179972E+07   5250017E-01  ,1593E+04  ,6707E+04   ,9994359  ,0159556  ,0295526
T   11  1 ,3170795E+07   5250012E-01  ,2285E+04  ,3309E+04   ,9999344  ,0053751  ,0101148
T   12  1 ,3206476E+07   5250001E-01  ,5054E+04 -,8920E+04   ,9990888  ,0176857 -,0388434
T   13  1 ,3173595E+07   5250003E-01 -,3374E+04 -,1229E+05   ,9988369 -,0199512 -,0438952
T   14  1 ,3187065E+07   5250014E-01 -,4346E+04 -,4821E+04   ,9993579 -,0180358 -,0309587
T   15  1 ,3226440E+07   5250012E-01 -,4206E+04 -,3993E+04   ,9998752 -,0155093  ,0030027
T   16  1 ,3152850E+07   5250023E-01  ,8092E+04 -,2164E+04   ,9983317  ,0254854  ,0518104
T   17  1 ,3272405E+07   5250021E-01 -,1605E+04  ,7490E+04   ,9999155 -,0002120  ,0129946
T   18  1 ,3178671E+07   5250005E-01 -,2529E+04 -,4791E+04   ,9997627 -,0091234 -,0197806
T   19  1 ,3175766E+07   5250018E-01  ,9305E+04 -,3190E+02   ,9993976  ,0331128 -,0103897
T   20  1 ,3196890E+07   5250024E-01 -,8090E+04 -,6203E+03   ,9984904 -,0543724  ,0077864
T   21  1 ,3179789E+07   5250011E-01 -,5524E+04 -,1493E+05   ,9992154 -,0154135 -,0364818
T   22  1 ,3158961E+07   5250005E-01 -,1305E+05  ,2039E+05   ,9989861  ,0073674  ,0444128
T   23  1 ,3202918E+07   5250021E-01  ,8514E+04 -,5687E+04   ,9988554  ,0390195 -,0276668
T   24  1 ,3186738E+07   5250007E-01 -,6010E+04 -,1978E+04   ,9998912 -,0099605 -,0108794
T   25  1 ,3185971E+07   5250011E-01 -,1632E+05  ,5443E+04   ,9951685 -,0898313  ,0396240
T   26  1 ,3142329E+07   5250021E-01  ,1842E+03  ,8284E+04   ,9999235  ,0061437  ,0107311
T   27  1 ,3178261E+07   5250005E-01 -,2320E+04  ,9733E+04   ,9994044 -,0247676  ,0240285
T   28  1 ,3187256E+07   5250021E-01 -,2545E+04 -,3750E+04   ,9997097 -,0122767 -,0207301
T   29  1 ,3191496E+07   5250001E-01 -,2612E+05 -,2614E+05   ,9975172 -,0486085 -,0509583
T   30  1 ,3189244E+07   5250004E-01  ,2797E+03 -,2359E+02   ,9998502  ,0016194 -,0172330
