============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(4,08 MeV) ==> Silicon( 68.1 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,2891862E+07   6820023E-01 -,7992E+04 -,4520E+04   ,9992258 -,0250426 -,0303425
T    2  1 ,2847244E+07   6820023E-01 -,2994E+04 -,1784E+05   ,9983403 -,0486184 -,0308699
T    3  1 ,2891079E+07   6820025E-01  ,4943E+05 -,1110E+06   ,9764940  ,0982451 -,1918524
T    4  1 ,2873642E+07   6820004E-01  ,5007E+04 -,1309E+05   ,9999917  ,0021509 -,0034659
T    5  1 ,2967094E+07   6820015E-01  ,5337E+04  ,9331E+04   ,9998629 -,0044489  ,0159499
T    6  1 ,2892113E+07   6820023E-01  ,6235E+03 -,9925E+04   ,9987977 -,0307229 -,0381998
T    7  1 ,2853806E+07   6820017E-01 -,3719E+04 -,4630E+04   ,9998821 -,0066372  ,0138460
T    8  1 ,2872997E+07   6820014E-01  ,3204E+04  ,6717E+04   ,9999037  ,0057180  ,0126425
T    9  1 ,2864493E+07   6820025E-01 -,8609E+04 -,7337E+04   ,9992732 -,0058554 -,0376673
T   10  1 ,2922526E+07   6820021E-01 -,1969E+03  ,4548E+04   ,9999531  ,0028513 -,0092602
T   11  1 ,2898151E+07   6820011E-01  ,8388E+04 -,9903E+03   ,9997836  ,0201379 -,0052240
T   12  1 ,2914935E+07   6820024E-01 -,1070E+05  ,4210E+04   ,9993400 -,0350731  ,0094530
T   13  1 ,2894261E+07   6820020E-01  ,1283E+05 -,6819E+04   ,9989738  ,0355167 -,0281050
T   14  1 ,2900327E+07   6820020E-01 -,6148E+04 -,7219E+04   ,9984887 -,0440794 -,0328218
T   15  1 ,2930278E+07   6820014E-01  ,1385E+05 -,1224E+04   ,9997804  ,0199224 -,0064942
T   16  1 ,2899312E+07   6820018E-01 -,2161E+05  ,5537E+04   ,9982116 -,0585990  ,0118214
T   17  1 ,2859218E+07   6820016E-01  ,8522E+04  ,1592E+05   ,9982020  ,0465815  ,0377216
T   18  1 ,2819547E+07   6820006E-01  ,3165E+04  ,2467E+04   ,9987181 -,0261965  ,0433118
T   19  1 ,2899895E+07   6820015E-01 -,9633E+04 -,2034E+05   ,9994113 -,0133332 -,0316129
T   20  1 ,2831894E+07   6820010E-01  ,5827E+04  ,1500E+05   ,9998954 -,0014176  ,0143922
T   21  1 ,2854622E+07   6820005E-01  ,1610E+04  ,1994E+05   ,9990256  ,0200773  ,0393037
T   22  1 ,2833298E+07   6820022E-01  ,5515E+03  ,2713E+04   ,9998533 -,0151418 -,0080091
T   23  1 ,2853072E+07   6820026E-01  ,1171E+05  ,7556E+04   ,9992766  ,0077716 -,0372274
T   24  1 ,2878723E+07   6820014E-01  ,6255E+04  ,3741E+04   ,9991748  ,0334730  ,0230048
T   25  1 ,2957459E+07   6820002E-01  ,3566E+04  ,8433E+04   ,9992627  ,0038487  ,0381996
T   26  1 ,2894582E+07   6820014E-01 -,5047E+04 -,1193E+05   ,9994190 -,0247142 -,0234700
T   27  1 ,2788720E+07   6820019E-01 -,5106E+04  ,1489E+05   ,9998460  ,0070425  ,0160758
T   28  1 ,2870645E+07   6820023E-01 -,3014E+05 -,1211E+05   ,9957737 -,0715693 -,0575549
T   29  1 ,2913992E+07   6820003E-01 -,3738E+04 -,1395E+05   ,9982619 -,0454927 -,0374647
T   30  1 ,2892626E+07   6820025E-01  ,1915E+05 -,3355E+05   ,9930659  ,0333982 -,1127147
T   31  1 ,2839347E+07   6820017E-01 -,2026E+05  ,1006E+05   ,9981747 -,0432311  ,0421693
T   32  1 ,2868549E+07   6820003E-01 -,2170E+04  ,2473E+04   ,9998479  ,0174022  ,0011918
T   33  1 ,2884456E+07   6820007E-01 -,8668E+03  ,3606E+03   ,9991959  ,0240689  ,0320655
T   34  1 ,2864653E+07   6820016E-01 -,1416E+05 -,1690E+04   ,9987646 -,0494221  ,0051726
T   35  1 ,2888756E+07   6820021E-01 -,3675E+03 -,1610E+05   ,9982945 -,0047488 -,0581857
T   36  1 ,2891642E+07   6820005E-01  ,5976E+04 -,1256E+05   ,9981265  ,0346195 -,0504472
T   37  1 ,2896226E+07   6820026E-01  ,1497E+05  ,1182E+04   ,9993711  ,0344355 -,0084648
T   38  1 ,2852881E+07   6820015E-01 -,3888E+04 -,9375E+03   ,9997732 -,0167621 -,0131365
T   39  1 ,2879066E+07   6820020E-01  ,5428E+04  ,1330E+05   ,9994463  ,0281828  ,0176867
T   40  1 ,2892941E+07   6820007E-01 -,5881E+04 -,8186E+04   ,9996787 -,0117516 -,0224598
T   41  1 ,2933167E+07   6820021E-01 -,1619E+05  ,5625E+04   ,9994196 -,0272529  ,0204372
T   42  1 ,2867845E+07   6820011E-01 -,1369E+04  ,7938E+04   ,9999275 -,0054788  ,0107216
T   43  1 ,2874417E+07   6820020E-01  ,1367E+05  ,2814E+03   ,9992808  ,0360490 -,0117613
