============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(4,08 MeV) ==> Silicon( 58.2 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,3085879E+07   5820025E-01 -,5757E+04 -,1872E+04   ,9996797 -,0130088 -,0217065
T    2  1 ,3111668E+07   5820025E-01  ,1961E+05 -,2982E+04   ,9989312  ,0224502 -,0404039
T    3  1 ,3100885E+07   5820019E-01 -,4588E+05 -,8499E+04   ,9961112 -,0842041 -,0259250
T    4  1 ,3075598E+07   5820009E-01  ,5613E+04 -,3993E+04   ,9996179  ,0267228  ,0070718
T    5  1 ,3064332E+07   5820011E-01 -,6579E+04 -,7068E+04   ,9994800 -,0257055 -,0194654
T    6  1 ,3101502E+07   5820000E-01 -,3610E+04  ,1020E+05   ,9996030  ,0040329  ,0278868
T    7  1 ,3066113E+07   5820006E-01  ,2385E+03 -,7906E+04   ,9998798 -,0063147 -,0141598
T    8  1 ,3093538E+07   5820018E-01  ,4088E+04 -,2266E+05   ,9979825  ,0279329 -,0570139
T    9  1 ,3124597E+07   5820012E-01  ,1569E+04  ,9059E+04   ,9997988  ,0075045  ,0186032
T   10  1 ,3017423E+07   5820007E-01  ,2776E+03  ,3265E+04   ,9997595  ,0209716 -,0064113
T   11  1 ,3129034E+07   5820024E-01 -,5019E+04 -,8755E+04   ,9997481 -,0203055 -,0095568
T   12  1 ,3121064E+07   5820027E-01  ,9956E+04  ,8643E+04   ,9969948  ,0560655  ,0534609
T   13  1 ,3100130E+07   5820011E-01 -,2907E+05 -,1108E+05   ,9971081 -,0759257  ,0032769
T   14  1 ,3041601E+07   5820009E-01  ,3766E+04 -,7384E+02   ,9997280  ,0183590  ,0143799
T   15  1 ,3032545E+07   5820016E-01 -,5863E+05  ,5313E+05   ,9862797 -,1196665  ,1137200
T   16  1 ,3008510E+07   5820010E-01  ,9177E+04 -,4473E+04   ,9988678  ,0168044 -,0445052
T   17  1 ,3153300E+07   5820023E-01  ,2364E+04  ,8832E+04   ,9997399 -,0207509  ,0094592
T   18  1 ,3061657E+07   5820014E-01  ,8761E+04  ,2158E+04   ,9988399  ,0162877  ,0453167
T   19  1 ,3046844E+07   5820016E-01  ,1146E+05 -,1349E+04   ,9989007  ,0420247 -,0207705
T   20  1 ,3101487E+07   5820002E-01  ,1429E+05 -,1135E+05   ,9975454  ,0365707 -,0597138
T   21  1 ,3029061E+07   5820015E-01  ,3009E+04 -,7796E+01   ,9999413  ,0097409 -,0047549
T   22  1 ,3026579E+07   5820007E-01  ,9281E+04 -,4514E+04   ,9988966  ,0339428 -,0324559
T   23  1 ,3049324E+07   5820004E-01  ,6152E+04  ,2252E+04   ,9996018  ,0252557  ,0125830
T   24  1 ,3110787E+07   5820016E-01 -,6548E+04 -,1942E+04   ,9996164 -,0261463 -,0091288
T   25  1 ,3110385E+07   5820016E-01  ,5050E+04 -,1605E+04   ,9999208  ,0090770 -,0087208
T   26  1 ,3106267E+07   5820016E-01 -,9531E+03 -,3056E+04   ,9999068  ,0093704 -,0099315
T   27  1 ,3055851E+07   5820009E-01 -,1064E+05 -,3256E+04   ,9996412 -,0199655 -,0178556
T   28  1 ,3052877E+07   5820002E-01 -,7146E+03 -,1846E+04   ,9999428 -,0047852  ,0095707
T   29  1 ,3052040E+07   5820017E-01  ,2398E+05 -,2055E+05   ,9910046  ,1105353 -,0754443
T   30  1 ,3132381E+07   5820014E-01  ,8298E+04 -,1926E+05   ,9982226  ,0254517 -,0538882
T   31  1 ,3126322E+07   5820017E-01  ,1384E+05  ,3050E+04   ,9988886  ,0470856 -,0021378
T   32  1 ,3102545E+07   5820026E-01  ,1237E+04 -,2660E+04   ,9994768 -,0294384  ,0134009
T   33  1 ,3145163E+07   5820005E-01  ,3497E+04  ,9153E+03   ,9998604  ,0160265  ,0047205
T   34  1 ,3087392E+07   5820003E-01 -,5616E+04 -,9210E+03   ,9998232  ,0111905 -,0151136
