============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(4,08 MeV) ==> Silicon( 67.1 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,2924001E+07   6720023E-01 -,7739E+04 -,4207E+04   ,9992668 -,0182761 -,0336417
T    2  1 ,2867754E+07   6720025E-01 -,2576E+04 -,1745E+05   ,9988813 -,0302935 -,0363098
T    3  1 ,2891100E+07   6720005E-01 -,1139E+05  ,7326E+04   ,9739450  ,2043270 -,0983954
T    4  1 ,2908598E+07   6720009E-01  ,6899E+04 -,5275E+04   ,9997467  ,0119543  ,0190704
T    5  1 ,2898496E+07   6720023E-01 -,9320E+04 -,9035E+04   ,9987276 -,0442945 -,0241059
T    6  1 ,2865516E+07   6720007E-01  ,7928E+04  ,1160E+05   ,9992416  ,0298934  ,0249514
T    7  1 ,2891510E+07   6720015E-01  ,1980E+05  ,1586E+05   ,9966887  ,0537740  ,0609910
T    8  1 ,2930654E+07   6720025E-01  ,1776E+05 -,5205E+04   ,9973482  ,0725683 -,0055085
T    9  1 ,2891586E+07   6720006E-01 -,2129E+05 -,2468E+04   ,9966725 -,0674210 -,0458066
T   10  1 ,2920110E+07   6720022E-01  ,3755E+03  ,1772E+04   ,9995065  ,0276627  ,0148811
T   11  1 ,2957651E+07   6720023E-01  ,5828E+04  ,1782E+05   ,9992685  ,0193848  ,0329656
T   12  1 ,2910004E+07   6720013E-01 -,2988E+04 -,1680E+05   ,9998250 -,0025927 -,0185251
T   13  1 ,2820293E+07   6720027E-01  ,1296E+05 -,7937E+04   ,9976821  ,0549844 -,0400899
T   14  1 ,2880949E+07   6720001E-01  ,2295E+04 -,3517E+04   ,9999258  ,0030370 -,0118004
T   15  1 ,2872103E+07   6720002E-01 -,1090E+05 -,1304E+05   ,9993964  ,0207486 -,0278629
T   16  1 ,2875593E+07   6720016E-01 -,6336E+04  ,3650E+04   ,9996417 -,0172555 -,0204650
T   17  1 ,2856114E+07   6720010E-01 -,1853E+05 -,5974E+04   ,9998087 -,0156267 -,0117614
T   18  1 ,2884093E+07   6720026E-01  ,7524E+04  ,6160E+04   ,9995377  ,0294027  ,0077434
T   19  1 ,2901442E+07   6720015E-01 -,8509E+04  ,1086E+05   ,9991046 -,0291816  ,0306351
T   20  1 ,2860453E+07   6720010E-01  ,5991E+04  ,1500E+05   ,9999627 -,0086363 -,0001167
T   21  1 ,2881015E+07   6720009E-01  ,4189E+04 -,5168E+04   ,9998794  ,0155020 -,0009758
T   22  1 ,2869521E+07   6720024E-01 -,4014E+04  ,3128E+05   ,9963565  ,0131361  ,0842690
T   23  1 ,2863272E+07   6720026E-01  ,1167E+05  ,7891E+04   ,9992113  ,0096988 -,0385047
T   24  1 ,2891044E+07   6720003E-01  ,5925E+04  ,3510E+04   ,9991304  ,0336008  ,0246858
T   25  1 ,2956543E+07   6720000E-01  ,1579E+05 -,1445E+05   ,9991940  ,0118105 -,0383651
