============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(4,08 MeV) ==> Silicon( 52.2 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,3196194E+07   5220025E-01 -,5110E+04 -,9197E+03   ,9998724 -,0062122 -,0147201
T    2  1 ,3214248E+07   5220020E-01  ,1783E+05 -,1786E+04   ,9989954 -,0017042 -,0447796
T    3  1 ,3188482E+07   5220019E-01  ,4216E+02 -,1723E+04   ,9998610 -,0165382 -,0021087
T    4  1 ,3194393E+07   5220014E-01  ,3984E+04 -,4013E+04   ,9998591  ,0148581  ,0078135
T    5  1 ,3261194E+07   5220011E-01  ,2823E+04 -,5939E+04   ,9997393  ,0205713 -,0099090
T    6  1 ,3206455E+07   5220018E-01  ,1973E+04 -,5569E+04   ,9996850  ,0097314 -,0231353
T    7  1 ,3153836E+07   5220010E-01 -,3337E+04  ,2248E+04   ,9999041 -,0048482  ,0129704
T    8  1 ,3267937E+07   5220009E-01 -,3120E+04 -,6397E+03   ,9998616  ,0112195  ,0122848
T    9  1 ,3207165E+07   5220006E-01 -,4172E+04 -,3066E+05   ,9974894 -,0247942 -,0663331
T   10  1 ,3230858E+07   5220005E-01 -,1194E+04  ,2299E+04   ,9990566  ,0427395 -,0077025
T   11  1 ,3186930E+07   5220025E-01 -,3539E+04 -,3967E+04   ,9993188 -,0267270 -,0254468
T   12  1 ,3211246E+07   5220019E-01  ,1277E+05  ,5999E+04   ,9990836  ,0285071  ,0319273
T   13  1 ,3175813E+07   5220013E-01  ,5267E+04  ,5233E+04   ,9997248  ,0197783  ,0126138
T   14  1 ,3168558E+07   5220001E-01  ,1084E+05 -,4423E+03   ,9996317  ,0271379  ,0003118
