============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(4,08 MeV) ==> Silicon( 66.1 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,2939375E+07   6620024E-01 -,7540E+04 -,3965E+04   ,9988332 -,0215228 -,0432311
T    2  1 ,2973768E+07   6620016E-01  ,2078E+05 -,5796E+04   ,9993286  ,0097110 -,0353278
T    3  1 ,2919666E+07   6620011E-01 -,6205E+04  ,1749E+04   ,9995889 -,0155468  ,0240896
T    4  1 ,2857909E+07   6620024E-01 -,2167E+05 -,4070E+05   ,9912562 -,0531209 -,1207863
T    5  1 ,2948093E+07   6620015E-01 -,8974E+04  ,2213E+05   ,9992088 -,0292392  ,0269590
T    6  1 ,2906361E+07   6620020E-01  ,5223E+04 -,9475E+04   ,9995997 -,0047881 -,0278855
T    7  1 ,2910235E+07   6620001E-01  ,1344E+03 -,9460E+04   ,9999217 -,0124603 -,0011565
T    8  1 ,2988831E+07   6620026E-01  ,2093E+04 -,1299E+04   ,9997020  ,0199335 -,0140892
T    9  1 ,2908408E+07   6620023E-01 -,2062E+05 -,2032E+04   ,9968806 -,0683662 -,0394352
T   10  1 ,2938603E+07   6620023E-01  ,1257E+03  ,1620E+04   ,9995643  ,0231639  ,0182938
T   11  1 ,2876692E+07   6620025E-01  ,6442E+04  ,1737E+05   ,9947798  ,0552288  ,0858075
T   12  1 ,2921345E+07   6620002E-01 -,1225E+05 -,1596E+05   ,9991501 -,0152881 -,0382810
T   13  1 ,2942694E+07   6620022E-01 -,9904E+04  ,3921E+04   ,9994510 -,0303758  ,0132317
T   14  1 ,2923384E+07   6620010E-01  ,1206E+05 -,6156E+04   ,9986776  ,0392710 -,0331804
T   15  1 ,2953813E+07   6620001E-01 -,3314E+04  ,2020E+04   ,9998228 -,0170305  ,0080231
T   16  1 ,2963487E+07   6620014E-01  ,1331E+05 -,1103E+04   ,9998591  ,0155044 -,0064321
T   17  1 ,2948346E+07   6620004E-01 -,2043E+05  ,5161E+04   ,9978590 -,0625408  ,0191341
T   18  1 ,2894435E+07   6620012E-01 -,6048E+04  ,2943E+04   ,9993607 -,0353794  ,0051543
T   19  1 ,2961397E+07   6620020E-01  ,1147E+05  ,1339E+05   ,9983173  ,0416850  ,0403116
T   20  1 ,2919556E+07   6620010E-01 -,8086E+04  ,1049E+05   ,9991070 -,0294996  ,0302499
T   21  1 ,2955132E+07   6620024E-01  ,7957E+04 -,6772E+04   ,9970067  ,0764836 -,0113052
T   22  1 ,2834860E+07   6620026E-01 -,1511E+05 -,1592E+04   ,9996307 -,0271365  ,0014422
T   23  1 ,2854814E+07   6620024E-01  ,2259E+04  ,7116E+04   ,9997807 -,0025150  ,0207924
T   24  1 ,2948157E+07   6620018E-01  ,1560E+05 -,1408E+05   ,9990864  ,0402705 -,0143027
T   25  1 ,2862112E+07   6620003E-01  ,9733E+04 -,7515E+04   ,9994976  ,0139742 -,0284467
T   26  1 ,2909317E+07   6620008E-01  ,2312E+05 -,7466E+04   ,9977279  ,0509648 -,0440633
T   27  1 ,2896618E+07   6620019E-01  ,8495E+02 -,1634E+04   ,9997254  ,0228991 -,0049659
