============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(4,08 MeV) ==> Silicon( 57.2 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,3106697E+07   5720002E-01 -,5658E+04 -,1697E+04   ,9997360 -,0183177 -,0138732
T    2  1 ,3121380E+07   5720025E-01  ,1532E+04 -,1623E+05   ,9994765 -,0299602 -,0122152
T    3  1 ,3132532E+07   5720027E-01 -,4504E+05 -,8258E+04   ,9961880 -,0837698 -,0243310
T    4  1 ,3041104E+07   5720024E-01 -,1647E+05 -,2947E+05   ,9922048 -,0450749 -,1161802
T    5  1 ,3105699E+07   5720011E-01 -,6589E+04  ,1930E+05   ,9984964 -,0401938  ,0372739
T    6  1 ,3117438E+07   5720007E-01 -,3630E+04  ,9885E+04   ,9996596  ,0006273  ,0260836
T    7  1 ,3103493E+07   5720020E-01 -,2037E+04 -,8608E+04   ,9995823 -,0094878 -,0273003
T    8  1 ,3112322E+07   5720001E-01  ,3813E+04 -,2209E+05   ,9980751  ,0260991 -,0562570
T    9  1 ,3076749E+07   5720011E-01  ,5215E+04 -,4162E+04   ,9998828  ,0140174  ,0061608
T   10  1 ,3075463E+07   5720023E-01 -,6873E+04 -,1144E+04   ,9999090 -,0126280 -,0047384
T   11  1 ,3056896E+07   5720007E-01  ,3081E+04  ,1874E+04   ,9965265  ,0337651 -,0761243
T   12  1 ,3123471E+07   5720026E-01  ,7546E+04 -,8822E+02   ,9996329  ,0259437 -,0078034
T   13  1 ,3112651E+07   5720012E-01 -,2829E+05 -,1112E+05   ,9969176 -,0784525  ,0007046
T   14  1 ,3054766E+07   5720019E-01  ,3689E+04 -,2271E+03   ,9998567  ,0105388  ,0132474
T   15  1 ,3054503E+07   5720021E-01  ,1537E+04 -,1358E+04   ,9997746  ,0210515  ,0027572
T   16  1 ,3170521E+07   5720018E-01  ,5905E+03 -,2034E+04   ,9995807  ,0262853 -,0121459
T   17  1 ,3065408E+07   5720006E-01 -,6975E+03  ,6526E+04   ,9999366 -,0061389  ,0094405
T   18  1 ,3049265E+07   5720015E-01  ,1777E+04 -,1464E+04   ,9999661 -,0069957 -,0043515
T   19  1 ,3058317E+07   5720010E-01  ,4515E+04 -,4663E+04   ,9996324  ,0074865  ,0260572
T   20  1 ,3118790E+07   5720015E-01 -,5067E+04 -,8131E+04   ,9991960 -,0373993 -,0144458
T   21  1 ,3100791E+07   5720005E-01 -,9035E+04 -,1792E+04   ,9997120 -,0234926 -,0048967
T   22  1 ,3061778E+07   5720026E-01  ,5937E+04  ,2108E+04   ,9996095  ,0278629  ,0021356
T   23  1 ,3074401E+07   5720012E-01 -,5625E+03 -,5073E+04   ,9996690  ,0202112 -,0159170
T   24  1 ,3067513E+07   5720021E-01  ,1027E+04  ,9121E+04   ,9993976  ,0208574  ,0277388
T   25  1 ,3142449E+07   5720014E-01 -,5063E+04  ,1265E+05   ,9991141 -,0262723  ,0328748
T   26  1 ,3031800E+07   5720025E-01 -,1130E+05 -,1394E+04   ,9987685 -,0488402 -,0087262
T   27  1 ,3143560E+07   5720008E-01 -,6774E+03  ,2487E+04   ,9998447 -,0155102 -,0083686
T   28  1 ,3089848E+07   5720014E-01 -,5525E+04  ,1822E+04   ,9998975  ,0099062  ,0103402
T   29  1 ,3079741E+07   5720016E-01 -,1686E+05 -,5154E+04   ,9988557 -,0474559  ,0059375
T   30  1 ,3133049E+07   5720018E-01  ,4437E+04  ,4389E+04   ,9997459  ,0139599  ,0177018
T   31  1 ,3133555E+07   5720021E-01  ,5092E+04  ,1292E+04   ,9999076  ,0128036 -,0045716
T   32  1 ,3112157E+07   5720022E-01 -,8062E+04  ,5339E+05   ,9959455 -,0072725  ,0896641
T   33  1 ,3099423E+07   5720024E-01  ,2446E+04 -,1229E+04   ,9997336  ,0170925 -,0155110
T   34  1 ,3117916E+07   5720001E-01 -,3174E+04  ,4496E+04   ,9997670 -,0130582  ,0171909
T   35  1 ,3107726E+07   5720024E-01  ,1570E+04 -,4851E+04   ,9998745  ,0112161 -,0111842
T   36  1 ,3174658E+07   5720024E-01  ,4600E+04 -,1046E+05   ,9988687 -,0043092 -,0473575
T   37  1 ,3038653E+07   5720001E-01 -,3345E+04 -,2681E+04   ,9999436 -,0054368  ,0091231
T   38  1 ,3114670E+07   5720026E-01 -,1945E+05 -,1023E+05   ,9960598 -,0810734 -,0359446
T   39  1 ,3146815E+07   5720027E-01  ,8241E+04  ,8432E+04   ,9990949  ,0235086  ,0354505
T   40  1 ,3025255E+07   5720026E-01 -,3858E+04  ,2206E+05   ,9980624 -,0121239  ,0610279
T   41  1 ,3095276E+07   5720021E-01 -,6477E+04 -,1800E+04   ,9996982 -,0237904  ,0061188
T   42  1 ,3141280E+07   5720007E-01 -,5162E+04  ,7517E+04   ,9997493 -,0162071  ,0154504
T   43  1 ,3136268E+07   5720025E-01  ,2123E+04 -,1147E+05   ,9996439  ,0002837 -,0266848
T   44  1 ,3093288E+07   5720022E-01 -,6020E+03  ,3829E+04   ,9992240 -,0161935  ,0359038
T   45  1 ,3142345E+07   5720024E-01 -,6008E+04  ,7281E+04   ,9997727 -,0100149  ,0188230
T   46  1 ,3128796E+07   5720010E-01 -,9092E+04 -,1358E+05   ,9992101 -,0305807 -,0253771
T   47  1 ,3151347E+07   5720011E-01 -,1191E+05 -,4796E+03   ,9988169 -,0463079 -,0148431
T   48  1 ,3026859E+07   5720020E-01  ,1011E+05  ,3103E+04   ,9996412  ,0250849  ,0093941
T   49  1 ,3075089E+07   5720013E-01  ,5786E+05  ,4198E+04   ,9923609  ,1219276 -,0187999
T   50  1 ,3130774E+07   5720006E-01 -,2760E+04  ,9139E+04   ,9995850 -,0148963  ,0246557
T   51  1 ,3067890E+07   5720003E-01 -,5412E+04  ,9315E+04   ,9993071 -,0338030  ,0155796
