============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(4,09 MeV) ==> Silicon( 68.5 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,2900579E+07   6850009E-01 -,8034E+04 -,4565E+04   ,9992220 -,0242735 -,0310837
T    2  1 ,2852190E+07   6850016E-01 -,3059E+04 -,1791E+05   ,9982011 -,0532841 -,0274833
T    3  1 ,2888799E+07   6850011E-01  ,4967E+05 -,1113E+06   ,9783364  ,0977677 -,1824813
T    4  1 ,2842073E+07   6850027E-01 -,6976E+04 -,2165E+05   ,9983123 -,0171086 -,0554957
T    5  1 ,2862035E+07   6850002E-01  ,8459E+04  ,1169E+05   ,9989671  ,0450423  ,0059995
T    6  1 ,2894421E+07   6850013E-01 -,4682E+04 -,9724E+04   ,9998995 -,0120727 -,0074324
T    7  1 ,2896143E+07   6850003E-01 -,1601E+05  ,2372E+05   ,9973815 -,0318254  ,0649407
T    8  1 ,2863294E+07   6850021E-01 -,2208E+05 -,3071E+04   ,9963707 -,0668739 -,0526632
T    9  1 ,2862760E+07   6850024E-01  ,6651E+04 -,2402E+04   ,9996476  ,0138350  ,0226545
T   10  1 ,2835869E+07   6850017E-01 -,4379E+05  ,2007E+05   ,9993080 -,0031786 -,0370605
T   11  1 ,2901531E+07   6850019E-01 -,2758E+04  ,1721E+05   ,9984956 -,0287526  ,0466892
T   12  1 ,2861435E+07   6850003E-01  ,8068E+04  ,9797E+03   ,9997448 -,0178066  ,0139015
T   13  1 ,2827917E+07   6850016E-01 -,5390E+04 -,5261E+05   ,9834323 -,0282951 -,1790536
T   14  1 ,2903426E+07   6850010E-01 -,7850E+04 -,1405E+05   ,9993286  ,0001828 -,0366367
T   15  1 ,2905592E+07   6850016E-01 -,3221E+04 -,1118E+04   ,9999475  ,0100181 -,0021513
T   16  1 ,2865977E+07   6850015E-01  ,2380E+05 -,1049E+05   ,9985539  ,0343225 -,0413766
T   17  1 ,2864690E+07   6850026E-01 -,2245E+02 -,1417E+05   ,9995261  ,0104962 -,0289376
T   18  1 ,2871958E+07   6850027E-01 -,1788E+05 -,1126E+04   ,9971135 -,0757742  ,0047922
T   19  1 ,2888302E+07   6850023E-01  ,3609E+04  ,1938E+04   ,9997922  ,0063446  ,0193725
T   20  1 ,2877077E+07   6850025E-01 -,2296E+05 -,1470E+05   ,9968240 -,0671391 -,0428278
T   21  1 ,2888156E+07   6850019E-01 -,3291E+04 -,2453E+04   ,9998606 -,0165561 -,0021481
T   22  1 ,2924891E+07   6850019E-01  ,1642E+05 -,1455E+05   ,9992531  ,0315047 -,0223753
T   23  1 ,2851152E+07   6850004E-01 -,5611E+04 -,1170E+05   ,9986774 -,0491128  ,0152126
T   24  1 ,2858088E+07   6850011E-01 -,1136E+05  ,1024E+05   ,9995726 -,0286620 -,0057592
T   25  1 ,2866793E+07   6850011E-01  ,1728E+05  ,2740E+05   ,9948274  ,0520988  ,0872023
T   26  1 ,2940267E+07   6850015E-01 -,2948E+04  ,8079E+03   ,9999217  ,0028247  ,0121907
T   27  1 ,2888260E+07   6850019E-01  ,3051E+05  ,1289E+05   ,9466329  ,2715862  ,1735716
T   28  1 ,2885300E+07   6850002E-01  ,2330E+05 -,5922E+04   ,9974619  ,0684221 -,0197036
T   29  1 ,2980783E+07   6850018E-01 -,4661E+04  ,2103E+04   ,9999002 -,0050667  ,0131853
T   30  1 ,2929023E+07   6850017E-01 -,5599E+04 -,1296E+04   ,9996477 -,0222942 -,0143996
T   31  1 ,2851727E+07   6850023E-01  ,8793E+04  ,5742E+04   ,9996968  ,0244887 -,0025820
T   32  1 ,2893040E+07   6850009E-01  ,1429E+05  ,5846E+04   ,9959298  ,0880540  ,0192455
