============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(5,41 MeV) ==> Silicon( 53.2 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,4678783E+07   5330020E-01 -,5043E+04  ,6050E+03   ,9999403 -,0104241 -,0032635
T    2  1 ,4767962E+07   5330022E-01 -,2809E+03 -,2294E+04   ,9998595  ,0016757 -,0166801
T    3  1 ,4704976E+07   5330024E-01 -,3437E+05 -,3734E+04   ,9966347 -,0774893 -,0267318
T    4  1 ,4659077E+07   5330012E-01  ,1785E+05 -,2951E+05   ,9947093  ,0644263 -,0800171
T    5  1 ,4685200E+07   5330001E-01  ,1577E+04 -,4887E+04   ,9998996  ,0115991 -,0081437
T    6  1 ,4732687E+07   5330022E-01 -,1792E+04  ,2734E+04   ,9997557  ,0010876  ,0220745
T    7  1 ,4644150E+07   5330026E-01 -,8054E+04 -,3414E+04   ,9994146 -,0336716 -,0060526
T    8  1 ,4743749E+07   5330020E-01 -,4704E+02 -,2065E+04   ,9999851  ,0018992 -,0051160
T    9  1 ,4702233E+07   5330025E-01  ,4681E+04  ,5873E+04   ,9994887  ,0228867  ,0223299
T   10  1 ,4674577E+07   5330000E-01  ,3840E+04 -,1355E+04   ,9999438 -,0092040 -,0052703
T   11  1 ,4706365E+07   5330021E-01  ,1215E+04  ,9817E+04   ,9998649 -,0064147 -,0151341
T   12  1 ,4705654E+07   5330021E-01  ,5592E+04 -,3669E+04   ,9999388  ,0110481 -,0005922
T   13  1 ,4710691E+07   5330020E-01  ,1920E+04 -,2523E+04   ,9999846 -,0054934  ,0007623
T   14  1 ,4678244E+07   5330027E-01 -,2707E+04 -,1905E+04   ,9997875 -,0134061 -,0156619
T   15  1 ,4710941E+07   5330011E-01  ,5073E+04 -,1724E+04   ,9999475  ,0094070 -,0040523
T   16  1 ,4697203E+07   5330018E-01  ,4163E+03  ,7163E+04   ,9997470 -,0189748  ,0120817
T   17  1 ,4777522E+07   5330025E-01  ,2942E+04  ,6695E+03   ,9998654  ,0149302  ,0068023
T   18  1 ,4696423E+07   5330015E-01 -,6471E+04 -,4530E+04   ,9996727 -,0253678 -,0033031
T   19  1 ,4673866E+07   5330014E-01 -,4830E+03 -,8444E+04   ,9997692  ,0104920 -,0187499
T   20  1 ,4640626E+07   5330019E-01  ,1212E+04  ,3135E+04   ,9998678  ,0032718  ,0159255
T   21  1 ,4654219E+07   5330002E-01 -,2433E+04 -,8509E+03   ,9999123 -,0097744 -,0089305
T   22  1 ,4654082E+07   5330016E-01 -,6990E+04  ,6283E+04   ,9994070 -,0201305  ,0279344
T   23  1 ,4747891E+07   5330009E-01  ,1021E+05  ,1230E+05   ,9991397  ,0231529  ,0344069
T   24  1 ,4702079E+07   5330026E-01  ,7370E+03 -,2191E+04   ,9999501 -,0023036  ,0097159
T   25  1 ,4727039E+07   5330009E-01 -,5821E+04 -,8697E+04   ,9994517 -,0104196 -,0314276
T   26  1 ,4690250E+07   5330000E-01 -,1890E+04 -,6880E+03   ,9993002 -,0068856  ,0367656
T   27  1 ,4715867E+07   5330015E-01  ,1615E+04  ,2549E+04   ,9999401  ,0047767  ,0098455
T   28  1 ,4701048E+07   5330020E-01  ,4979E+04 -,8785E+04   ,9996389  ,0125603 -,0237559
T   29  1 ,4681595E+07   5330016E-01  ,2648E+05 -,4718E+04   ,9967702  ,0802410  ,0032513
T   30  1 ,4676324E+07   5330025E-01  ,1988E+05  ,9903E+04   ,9973350  ,0605172  ,0407501
T   31  1 ,4685440E+07   5330014E-01 -,3401E+04 -,1029E+05   ,9989787 -,0257329 -,0371393
T   32  1 ,4687239E+07   5330023E-01  ,3256E+04 -,3852E+04   ,9999761  ,0065828  ,0020924
T   33  1 ,4712431E+07   5330019E-01 -,2445E+04  ,1473E+04   ,9999610  ,0073470  ,0048964
T   34  1 ,4716003E+07   5330012E-01  ,3582E+04 -,3112E+04   ,9994685  ,0271801 -,0179978
T   35  1 ,4703730E+07   5330013E-01 -,5740E+03  ,3119E+04   ,9999848 -,0050907  ,0021209
T   36  1 ,4726089E+07   5330004E-01 -,1879E+03 -,8720E+04   ,9996067  ,0089447 -,0265784
T   37  1 ,4738937E+07   5330024E-01 -,1538E+04  ,2276E+04   ,9989685  ,0364051  ,0271390
T   38  1 ,4642561E+07   5330008E-01 -,3394E+04  ,5793E+04   ,9995615 -,0137181  ,0262416
T   39  1 ,4680218E+07   5330027E-01  ,1430E+05  ,2623E+04   ,9987652  ,0489647  ,0083977
T   40  1 ,4737135E+07   5330021E-01 -,5132E+04 -,7268E+04   ,9995684 -,0172910 -,0237501
T   41  1 ,4754961E+07   5330027E-01 -,7445E+04  ,4550E+03   ,9997468 -,0222578  ,0033003
T   42  1 ,4710148E+07   5330021E-01  ,7896E+04 -,5914E+04   ,9991420  ,0273022 -,0311415
T   43  1 ,4695194E+07   5330020E-01  ,6690E+04  ,4192E+04   ,9999361  ,0043410  ,0104335
T   44  1 ,4654825E+07   5330014E-01 -,3952E+04  ,7393E+04   ,9997167 -,0102084  ,0215011
T   45  1 ,4704957E+07   5330026E-01 -,8702E+04  ,5605E+02   ,9997789 -,0203684 -,0052272
T   46  1 ,4676807E+07   5330008E-01  ,5242E+04 -,4477E+04   ,9990253  ,0167799 -,0408267
T   47  1 ,4699291E+07   5330005E-01  ,2734E+04  ,6725E+04   ,9999579  ,0043705  ,0080622
T   48  1 ,4734024E+07   5330023E-01 -,1557E+04 -,7447E+04   ,9996116  ,0103391 -,0258793
T   49  1 ,4711873E+07   5330006E-01  ,4735E+04  ,1113E+05   ,9986646  ,0245353  ,0454640
T   50  1 ,4695882E+07   5330019E-01 -,5668E+04  ,1535E+04   ,9996869 -,0250114 -,0006943
T   51  1 ,4738959E+07   5330026E-01  ,5689E+04  ,5790E+03   ,9998707  ,0086072  ,0135823
T   52  1 ,4753786E+07   5330014E-01  ,1154E+05 -,2485E+03   ,9984405  ,0558247  ,0004273
T   53  1 ,4683178E+07   5330026E-01  ,4211E+04 -,3022E+04   ,9989486  ,0282222 -,0361287
T   54  1 ,4691962E+07   5330011E-01 -,4591E+04 -,8853E+03   ,9998047 -,0107003  ,0166172
T   55  1 ,4676529E+07   5330017E-01 -,6682E+04 -,1655E+04   ,9999159 -,0116798 -,0056452
T   56  1 ,4649286E+07   5330020E-01  ,8605E+03  ,2169E+05   ,9983456  ,0163064  ,0551378
T   57  1 ,4710825E+07   5330008E-01  ,2155E+03 -,6206E+03   ,9999271 -,0109403  ,0051003
T   58  1 ,4638093E+07   5330025E-01  ,3849E+04 -,2608E+04   ,9994924  ,0308342 -,0080097
T   59  1 ,4711836E+07   5330009E-01  ,9892E+04  ,1481E+04   ,9993477  ,0361142 -,0001628
